district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4,m_mean_dv_count_4,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4,f_mean_beat_count_4,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4
dibang valley,50.248325,24.535124,25.713202,37.391724,1.1340781,0.28504708,0.84903109,9.6000004,21.95122,9.5238094,7.8740158,12.698414,12.698414,17.5,42.399998,7.8125,58.01527,1.351145,0.89285719,18.918919,7.2072072,0.89285719,6.0344825,25.641027,0.32478634,0.207534,28.142887,13.976712
lower dibang valley,57.631279,48.336006,9.2952728,52.983643,1.0460708,1.1029317,-0.056860924,3.4246576,23.129251,8.1632652,4,6.0402684,6.0402684,11.643836,42.56757,9.9337749,59.627331,1.0559006,7.7922077,38.961037,17.105263,8.666667,32.666664,45.28302,1.0062894,2.788762015,11.927183,15.251491
259,,26.84918,,,,0.60973614,,,,,,,,,,,,,14.285715,18.300653,13.725491,7.3825502,9.090909,25.974026,0.62337661,6.051543983,,
anjaw,58.872337,53.168724,5.7036133,56.020531,1.1852819,0.90605646,0.27922541,5.6451612,16.666668,10.483871,7.3770494,3.2258062,15.000001,15.789473,35.652172,10.483871,58.064514,1.1451613,14.393939,37.878788,20,3.1746035,8.333334,48.148148,0.81481481,0.876835003,2.0081291,13.746624
mon,27.982119,40.610729,-12.628611,34.296425,0.57014465,0.80540073,-0.23525608,0,2.6785715,3.5398231,0,0.88495576,25.225225,26.785713,4.9180326,0,28.455284,0.58536583,12.698414,26.984129,18.4,10.400001,14.173229,38.582676,0.81889766,7.814784944,4.3016362,21.96191
mokokchung,34.378979,30.480034,3.8989449,32.429504,0.80689311,0.90182966,-0.09493655,0,11.214952,13.207547,2.8037381,4.6296296,32.673267,23.148148,5.1282053,4.5454545,36.440678,0.87288135,18.26923,35.643566,19,9.9009905,16.831682,35.514019,0.94392526,4.907265009,-1.2565918,5.4559579
zunheboto,41.764305,24.791134,16.973171,33.277718,1.1688145,0.52643561,0.64237893,5.1020408,14.432989,17.346939,5.1020408,8.1632652,35.416664,32.291664,7.9207921,5.1020408,42.718445,1.2330097,8.7837839,16.216215,9.4594593,7.4324327,14.864865,27.027025,0.56756759,5.934775025,6.8208914,9.8662596
wokha,18.907984,48.379459,-29.471476,33.643723,0.47872248,1.4044038,-0.92568135,3.2786884,6.666667,10,3.2786884,4.8780484,8.2644625,10.084034,3.2258062,4.9586778,20.967741,0.53225809,21.052631,38.541664,23.404255,15.384616,20.652174,44.791664,1.1666666,3.258325022,-1.4718602,11.086397
dimapur,45.419762,56.952522,-11.532761,51.186142,1.0523423,1.3642141,-0.31187177,5.6338029,15.000001,13.571429,5.6338029,5.6737585,28.368795,28.776979,4.6666665,5.185185,44.078945,1.0394737,27.33564,46.619217,29.893238,17.894737,24.822695,54.761906,1.4115646,18.80036303,-4.8905101,11.026305
phek,32.675785,14.905178,17.770607,23.790482,0.78163272,0.2532948,0.52833796,2.0833335,8.3916082,9.8591547,3.4965034,4.0816326,24.285715,23.076923,2.0134227,4.1095891,31.818182,0.75324672,8.7591238,10.218978,5.0724635,2.173913,7.2463765,19.565218,0.33333334,5.843251007,-5.0552101,15.947747
tuensang,42.436966,44.128685,-1.6917191,43.282825,0.88816839,1.600114,-0.71194559,4.347826,15.555556,10.144927,2.189781,2.1582735,23.664124,19.424461,3.5971224,5.8823528,39.007092,0.83687943,25.531916,34.736843,27.36842,18.27957,30.526316,41.052631,1.3578948,5.822978981,0.75386596,21.354094
longleng,55.027641,44.464016,10.563625,49.745827,2.0571923,1.1598377,0.8973546,24.031008,36.434109,28.682169,10.852714,16.153847,37.209301,44.615383,2.4000001,10.9375,56.81818,2.0681818,17.777779,36.842106,27.559053,10,16.153847,43.382351,1.0441177,2.073146025,-2.5361042,13.016232
kiphire,53.024788,26.57193,26.452858,39.798359,1.4678442,0.68163532,0.78620893,10.743801,29.508198,18.333334,8.333334,13.445379,36.52174,29.82456,7.6271186,14.634146,56,1.6,13.636364,22.480621,9.9236641,6.3492069,10.23622,26.119402,0.60447758,3.115886047,2.027935,13.542586
kohima,28.100622,43.328098,-15.227476,35.714359,0.84861851,1.1474441,-0.29882562,6.2992125,10.31746,11.200001,7.8125,7.8740158,21.138212,21.428572,3.787879,3.0769231,30.303032,0.88636363,22.178988,34.251968,21.09375,14.173229,25.098042,41.379311,1.1417625,9.369142057,-3.3629129,8.9732609
peren,36.619015,66.204422,-29.585407,51.41172,0.91143161,2.0016897,-1.0902581,2.8985507,15.217391,9.3525181,4.347826,4.3165469,28.148148,21.985815,4.8951049,1.4492754,36.05442,0.87074828,38.333332,52.54237,38.46154,22.608696,30.000002,61.78862,1.7479675,2.328870002,-9.8410664,15.191606
senapati,60.104389,71.266846,-11.162457,65.685616,1.5758145,1.5599283,0.015886188,5.1282053,12.711864,8.7719297,10,7.6923079,28.695652,37.391304,37.5,6.666667,59.166664,1.5083333,43.529411,65.317917,25.59524,10.714286,19.298244,77.011497,1.6149426,9.041466046,-8.1501083,23.89312
tamenglong,80.661186,65.790558,14.870628,73.225876,2.3721986,1.5360705,0.83612812,15.037593,34.586464,21.969696,6.060606,8.2706766,40.151516,63.909775,26.51515,15.789473,80.451126,2.3157895,43.708611,58.940399,27.152317,12.751678,21.854305,64.331207,1.5796179,5.819079017,-16.73402,25.880844
churachandpur,74.085083,65.83992,8.245163,69.962502,2.0414443,1.4406919,0.60075235,10.92437,27.731094,18.644068,4.2016807,4.2016807,35.897438,58.407082,32.203392,12.605042,73.949585,2.0084033,31.538464,55.639099,25.757576,14.615385,23.484848,66.917297,1.4962406,10.18901101,-6.1704483,21.026659
bishnupur,83.287201,60.822479,22.464722,72.05484,2.3768065,1.4087955,0.96801102,17.424242,36.029411,24.812031,5.185185,10.071942,37.68116,53.676468,40.579708,17.164179,83.571426,2.3571429,44.0625,54.858936,21.40575,7.7419357,18.412699,63.271606,1.4351852,10.48585306,-4.7670212,25.340271
thoubal,78.937149,71.496346,7.4408035,75.216751,2.38217,1.6213974,0.76077259,14.285715,33.108109,25.675674,8.2191782,10.067114,39.18919,55.555557,41.891891,6.0402684,77.181206,2.3087249,54.444443,61.432503,27.272728,15.083798,18.852459,73.983742,1.7289972,24.1737179,2.0399513,23.224966
imphal west,67.916794,79.772095,-11.855301,73.844444,1.596283,1.7398157,-0.14353275,15.079366,16.666668,14.285715,6.3492069,9.5238094,11.111112,29.36508,38.759689,21.705427,66.666672,1.6046512,53.4375,68.322983,24.092409,8.8815784,20.63492,78.395065,1.7160494,30.682174,-11.685425,22.214851
imphal east,73.307617,69.355255,3.9523621,71.331436,2.1562846,1.6503772,0.50590742,24.050634,42.857143,19.620253,4.4025159,5.5900621,30.81761,53.164558,37.5,6.2111802,76.397514,2.2173913,42.813457,51.975685,25.386997,11.764706,19.571867,66.060608,1.5,26.74271495,-4.5818329,21.150822
ukhrul,72.689041,61.682899,11.006142,67.185974,1.7385931,1.3322719,0.40632117,7.6190481,23.076923,20,6.666667,1.8867924,32.038834,48.54369,18.867926,9.6153851,69.811317,1.6509434,43.307087,59.23077,25.19685,9.5238094,20.930233,63.846153,1.5615385,7.146785006,-17.606243,19.663242
chandel,66.370232,64.44297,1.9272614,65.406601,1.85416,1.4250348,0.42912519,8.9108915,26.470589,14.705883,6.7961164,5.7692308,37.864079,56.310677,32.673267,11.538462,69.523811,1.9619048,40.935673,59.302322,20.588236,10.650887,14.619883,68.023262,1.4534883,6.332474985,-9.1261063,20.491758
mamit,56.68779,30.617937,26.069853,43.652863,1.2131943,0.6175369,0.59565735,2.8368793,11.188811,8.5714293,5.5944057,7.6388888,33.098591,28.057554,21.379311,14.482759,58.219177,1.2945205,13.414635,20.987654,15.384616,7.5471697,7.272727,31.578945,0.60818714,5.205821993,14.32228,18.965401
kolasib,74.386276,53.392231,20.994045,63.889252,1.8018663,0.93555486,0.86631143,2.8571429,20.27972,19.58042,3.521127,5.5555558,27.083334,48.611111,17.021276,36.879433,73.793098,1.7862068,29.045645,38.554214,25,8.0645161,11.24498,58.59375,1.0664063,3.542158988,2.2040215,17.952923
aizawl,60.69957,42.994007,17.705563,51.846786,1.3617355,0.80718976,0.5545457,10.185185,17.592592,13.888889,3.7383177,3.6036036,34.615387,32.038834,7.964602,28.828829,60.869564,1.4173913,19.745224,36.305733,16.774195,12.179487,6.2893085,44.910179,0.85628742,27.47609384,-1.6029191,11.712587
champhai,49.273975,34.215729,15.058247,41.74485,1.25281,0.70735037,0.54545963,2.6845639,7.333333,15.333334,1.3422819,0.66666669,26.845636,34.693878,16.891891,24.666668,50.666664,1.2933333,14.144736,21.262459,14.137931,11.036789,7.5657897,33.439491,0.64968151,6.207124941,8.778182,18.211044
serchhip,56.488293,51.780422,4.7078705,54.134357,1.2349715,0.9418388,0.29313272,7.8740158,14.84375,12,10.400001,3.1007752,26.44628,24.390244,12.307693,20,56.81818,1.25,20,32.824429,23.4375,9.4339628,13.207547,51.111115,0.95555556,2.512948008,1.7771225,15.160248
lunglei,60.43029,59.861969,0.56832123,60.14613,1.5805814,1.1841697,0.39641178,5.2631578,20.17544,20.353981,6.25,6.1403508,28.947369,47.368423,12.903225,26.086956,60.799999,1.592,22.761194,38.721806,24.418604,10.984848,13.962264,54.710144,1.0615942,7.92344906,2.1832895,12.580233
lawngtlai,55.008705,39.470978,15.537727,47.239841,1.4913467,0.61121273,0.88013399,10.204082,18,18.055555,8.7248325,3.2894738,27.210886,34.246574,12.666666,20.134228,54.901962,1.4705882,17.006802,21.710527,17.857143,6.0402684,6.0402684,38.709675,0.65161288,6.658638988,-1.1702051,15.02713
saiha,68.823792,31.874853,36.948936,50.349323,1.979553,0.49957901,1.479974,17.6,38.759689,24.799999,16.535433,10.769231,33.333336,42.307693,16.793894,13.076923,69.402985,2.0447762,14.09396,17.763157,11.578947,6.9306931,4.2904291,33.6478,0.51257861,2.644574013,5.5221052,15.267491
289,,32.821579,,,,0.73771596,,,,,,,,,,,,,14.361702,22.933332,24.064171,4.8128343,8.2887697,32.978722,0.74202126,142.9573561,,
290,,32.58445,,,,0.63934422,,,,,,,,,,,,,5.91716,15.476191,22.485207,9.5238094,3.5502958,29.5858,0.56804734,62.87512109,,
dhalai,18.271299,36.026951,-17.755651,27.149124,0.38479859,0.6931957,-0.30839711,6.9230771,3.846154,3.846154,3.1496062,2.3076923,2.3255813,4.6153846,4.7244096,3.846154,18.461538,0.35384616,8.1730766,18.181818,27.669903,9.1787443,2.8708134,33.971291,0.65550238,30.35781445,-21.529705,18.400717
292,,24.680538,,,,0.3976824,,,,,,,,,,,,,4.5,13,19.5,2.5252526,3,24.5,0.42500001,57.28125817,,
293,,36.93306,,,,0.69504237,,,,,,,,,,,,,10.382514,20,28.260868,8.8888893,10.27027,34.946236,0.76881719,41.68437015,,
294,,58.803333,,,,1.6582392,,,,,,,,,,,,,19.251337,34.594597,44.864864,24.590164,29.729731,55.026455,1.4973545,24.10232203,,
south garo hills,24.7129,54.406082,-29.693182,39.55949,0.37337592,1.3745801,-1.0012043,6.363636,4.5045042,4.4642859,2.8571429,3.846154,0.99009901,6,1.7241379,22.340425,26.428572,0.38571429,30.813953,35.465115,43.023254,16.763006,26.011559,56,1.4971429,8.598907996,-38.620865,18.4645
296,,19.554405,,,,0.31975731,,,,,,,,,,,,,8.3870974,20,5.8441558,1.3071896,0.64102566,20.754717,0.35220125,20.08289815,,
ribhoi,43.530823,49.498428,-5.9676056,46.514626,0.85958147,0.97037274,-0.11079127,8.5714293,14.705883,6.4285717,6.3829789,2.0833335,14.925373,13.432837,6.7669177,21.527777,46.896553,0.90344828,17.948719,44.720497,22.151899,9.2105265,12.962963,50.2994,1.0179641,13.550227,-18.629787,22.608644
east khasi hills,31.816118,18.708551,13.107567,25.262335,0.57159275,0.43353808,0.13805467,7.0175438,13.636364,4.5045042,0.89285719,0,3.7383177,12.844036,4.2372885,13.636364,31.147539,0.54918033,9.090909,15.680474,10.682492,4.5454545,3.1976745,17.191978,0.41833812,47.387781,-6.0252485,16.675135
299,,20.398331,,,,0.38916621,,,,,,,,,,,,,13.793103,20,8.2352943,0.58139533,0,21.910112,0.40449437,20.29175708,,
kokrajhar,69.57235,22.840496,46.731853,46.206421,2.0962586,0.62494689,1.4713118,25,23.611111,27.083334,18.75,18.055555,32.167831,23.076923,22.535212,17.361111,69.444443,2.0694444,11.258278,15.231789,15.89404,12,11.842106,24.836601,0.65359479,50.06162968,10.669666,21.208036
301,,52.242619,,,,1.1337236,,,,,,,,,,,,,24.666668,34.210526,43.04636,9.5238094,15.333334,52.941177,1.248366,108.8939028,,
goalpara,46.853725,21.565632,25.288094,34.209679,1.0020578,0.42445815,0.57759964,10.429448,11.656442,14.11043,2.4539876,2.4539876,21.472393,19.135803,14.723927,5.5214725,46.951218,1.0121951,9.4444447,12.048193,18.60465,1.6949153,8.3798885,24.456522,0.47282609,66.37823203,9.4582615,24.315908
barpeta,43.505848,50.270416,-6.7645683,46.88813,1.2863326,1.2521546,0.034178019,20,24.050634,22.784809,15.822784,12.025317,10.126582,12.578617,13.548388,3.164557,44.025154,1.327044,26.506025,42.331287,47.204967,9.3167696,14.11043,53.571426,1.3511904,101.7136096,-10.053107,23.685629
morigaon,74.310455,28.411821,45.898636,51.361137,2.0890808,0.54699284,1.542088,29.629629,31.851852,31.111113,12.592593,10.294118,31.617647,40.441177,21.64179,4.4117646,75.735298,2.125,14.285715,20.44199,18.784531,6.7796612,9.89011,33.87978,0.6939891,59.37850383,2.567812,26.391924
305,,19.8629,,,,0.2649698,,,,,,,,,,,,,3.6144576,17.79141,7.878788,1.8750001,3.6363635,20.958084,0.34131736,162.6446703,,
306,,30.746784,,,,0.8624891,,,,,,,,,,,,,10.465117,17.34104,21.637426,6.4327488,16.374269,28.735632,0.71264368,126.1149672,,
lakhimpur,55.866295,19.974072,35.892223,37.920181,1.0242867,0.58181471,0.44247204,5.7142859,3.5714288,10.714286,2.1428573,1.4285715,21.428572,25.714287,12.949639,19.285715,56.42857,1.0285715,11.976048,16.071428,15.976331,9.8159504,9.9415207,21.511627,0.62209302,71.27222577,8.9883127,19.26548
dhemaji,41.941677,33.79995,8.1417274,37.870811,1.0717361,0.73737717,0.33435893,8.8435373,13.605443,8.8435373,2.7210884,2.0408163,14.965985,23.809525,22.535212,14.482759,42.56757,1.1013514,14.880952,25.443787,16.666668,4.8192768,6.5476193,31.176472,0.67647058,39.40593909,5.4298134,26.133228
tinsukia,41.187252,34.774113,6.4131393,37.980682,0.63772541,0.77906299,-0.14133757,3.3112581,4.5751634,7.2368422,1.9736841,1.3071896,11.764706,9.2715235,12.949639,21.192053,42.483662,0.71895427,11.764706,27.659575,21.808512,6.5934072,14.285715,35.602097,0.8062827,98.48935202,-15.255803,16.976028
dibrugarh,46.769688,22.274179,24.495508,34.521935,1.1807808,0.39342445,0.78735632,6.2111802,13.664596,11.180124,3.7267082,6.8322978,21.73913,26.708075,12.337663,14.285715,44.720497,1.1614907,7.878788,17.575758,8.9820366,2.4539876,4.7619047,21.301775,0.40828404,88.5343034,-6.4548368,16.585073
311,,35.988617,,,,0.90303588,,,,,,,,,,,,,20,26.219511,19.879519,10.240964,15.060242,35.329342,0.90419161,73.15630218,,
312,,27.074682,,,,0.68547654,,,,,,,,,,,,,12.643679,22.988506,12.138728,3.4883723,13.068181,25.988701,0.63276833,80.74883693,,
golaghat,54.921753,4.7691698,50.152584,29.845461,1.0518876,0.088662252,0.96322536,7.7519379,14.728682,18.60465,7.7519379,0,17.829456,17.054264,7.8740158,14.84375,54.263569,1.0620155,2.7777779,6.1452518,5.0279331,3.3333335,1.6666667,7.7777781,0.18888889,72.65557796,-0.79036951,16.993765
314,,14.372153,,,,0.20250086,,,,,,,,,,,,,1.242236,9.876543,11.111112,0,3.7037036,17.901234,0.25925925,55.01855454,,
dima hasao,47.257557,36.937393,10.320164,42.097473,0.81217724,0.79033166,0.021845579,7.4324327,8.7248325,14.7651,0,1.3422819,9.3959732,12.080537,14.383562,12.751678,46.308727,0.80536914,17.266188,28.260868,21.582733,12.408759,6.2937064,38.46154,0.8321678,10.58946701,-4.2505903,21.794531
cachar,70.287514,68.420258,1.8672562,69.353882,1.7629428,2.7339871,-0.9710443,14.583333,13.475177,16.428572,20.714287,9.8591547,13.571429,47.482014,25.373135,34.848484,70.394737,1.7828947,48.466255,59.146339,60.000004,43.902439,47.560974,67.878792,2.5757575,116.8482727,6.9709816,17.466961
karimganj,67.681465,57.716934,9.9645309,62.6992,1.580898,2.3163993,-0.73550129,9.4339628,26.582279,10.126582,12.025317,5.0632911,10.759494,42.580647,18.064516,29.113924,67.5,1.60625,44.134079,53.038673,48.58757,40.462429,47.159092,62.637363,2.2747252,78.12148649,9.6592245,20.845867
hailakandi,75.82415,58.406483,17.417667,67.115318,1.8546393,2.1315272,-0.27688789,4.0983605,9.9173555,5.7851238,17.647058,9.0163927,15.70248,50,35.658913,47.008549,73.846153,1.823077,40.229885,47.457626,37.931034,36.746986,37.724552,54.237289,1.9435028,44.22033526,33.625828,21.043972
bongaigaon,35.670048,33.239792,2.4302559,34.454918,0.96361846,0.64876503,0.31485343,10.714286,20.359282,22.75449,2.4096384,9.5238094,13.173654,16.86747,1.8633541,1.2195121,35.50296,0.97633135,8.0745335,14.906833,19.375,6.9182386,8.125,30.864197,0.56790125,42.674235,-7.6330671,21.637205
chirang,29.123493,38.303631,-9.1801376,33.713562,0.60616207,0.66327888,-0.057116807,5.5944057,11.267606,12.676056,2.7777779,1.388889,5.7142859,14.084508,9.090909,4.2553191,31.081081,0.63513511,9.090909,18.75,36.734695,3.2467532,2.5641026,38.21656,0.66242039,27.68458495,-8.4325905,25.908226
kamrup,58.98016,36.302776,22.677383,47.641468,1.9188876,0.89756596,1.0213217,16.788322,26.811594,22.463768,11.764706,10.144927,24.637682,44.2029,23.308271,16.911764,60.144924,1.9565217,15.286625,28.57143,29.411766,10.135135,14.379086,38.125,0.9375,96.91116565,13.583664,18.730062
kamrup metropolitan,34.820225,20.271816,14.548409,27.546021,0.75552863,0.35070628,0.40482235,9.2024546,11.042945,8.5365858,1.8404908,4.9079752,6.2111802,11.656442,7.1428576,18.292683,36.363636,0.77575755,5.6910572,17.5,4.9180326,4.2016807,4.0650406,20.967741,0.3548387,76.31770098,-4.8151836,15.217654
nalbari,44.602871,29.687489,14.915382,37.14518,1.2200056,0.63157135,0.58843428,10.071942,13.571429,15.714286,4.2857146,11.428572,12.857143,16.428572,18.333334,13.475177,42.657341,1.1118882,15.909091,22.598869,24.855492,4.6242771,6.2146893,33.146069,0.73033708,49.34097324,-4.3063679,18.999655
baksa,46.371441,26.136324,20.235117,36.253883,0.93806738,0.66189909,0.27616829,15.384616,21.153847,14.74359,1.9354839,3.2258062,10.32258,7.0967741,12.676056,8.333334,46.153847,0.93589741,9.3167696,13.836477,21.73913,12.345679,12.269938,26.829269,0.68292683,59.21998459,-3.6945219,24.264006
darrang,51.114994,50.617165,0.49782944,50.866081,1.5427688,1.2281346,0.3146342,19.886364,25,29.545454,15.340909,10.227273,25,14.772727,12,4.5454545,52.272724,1.5625,26.31579,31.543625,45.205479,8,14,48.051949,1.2077922,50.43479654,-4.1372347,24.082787
udalguri,38.858643,32.290546,6.5680962,35.574593,0.86163193,0.73575592,0.12587601,8.7837839,19.863014,16.216215,0.67567569,0,14.965985,12.587413,13.934426,2.0134227,38.926174,0.85234898,12.578617,15.432098,24.691359,10.759494,8.75,33.333336,0.71604937,51.16339844,-3.7415638,21.363365
darjiling,50.661858,39.195194,11.466663,44.928528,1.0254771,0.80685437,0.21862268,7.5000005,3.7500002,18.125,12.025317,0.625,16.770187,22.360249,8.1632652,18.471338,51.851852,1.0555556,8.59375,27.34375,12.5,11.71875,3.125,36.71875,0.6328125,99.42012107,-16.890846,12.935249
jalpaiguri,41.301575,48.117844,-6.8162689,44.709709,1.2880236,1.1921566,0.095867038,10.738256,16.216215,16.107382,10.738256,5.3691278,23.489933,20.805368,14.383562,17.449665,42.953022,1.3489933,20.270269,33.783783,29.729731,17.567568,18.243242,48.648651,1.195946,241.3560542,-12.053801,16.474165
koch bihar,61.05154,68.129631,-7.0780907,64.590584,2.1205897,1.8874136,0.23317611,22.580645,28.846153,30.322582,13.548388,11.688312,33.116882,31.818182,20.408163,16.883118,60.256409,2.0641026,30.821917,47.945206,57.241379,18.055555,21.527777,65.753426,1.7465754,192.7776617,0.68695259,18.452147
uttar dinajpur,45.65044,55.101959,-9.451519,50.376198,0.97240692,1.7922709,-0.81986398,4.4585986,6.4102569,12.101911,10.967742,4.4871798,14.838709,21.019108,10.489511,11.538462,44.585987,0.94904459,39.880951,42.011833,44.910179,28.143713,21.893492,56.804733,1.7573965,198.3335565,-2.4655457,23.206585
dakshin dinajpur,61.503418,68.213905,-6.7104874,64.858658,2.0581875,1.7055815,0.35260594,21.875,26.708075,33.128834,7.5000005,6.790123,42.236023,43.47826,28.947369,9.3167696,63.80368,2.1595092,32.846718,40.145985,52.554745,21.89781,21.89781,64.963501,1.6934307,103.6053991,-3.0491829,18.143847
maldah,45.839958,58.036919,-12.19696,51.938438,1.2401172,1.3226618,-0.082544565,11.643836,16.107382,21.621622,8.1632652,4.0268455,15.540541,22.818792,18.881119,22.297297,48,1.3866667,26.973686,31.578945,46.052631,17.105263,13.815789,55.921055,1.3552631,258.0701301,4.6887941,22.566391
murshidabad,71.548309,49.303551,22.244759,60.42593,2.0130286,1.1845578,0.82847083,21.383648,20.754717,33.333336,12.738853,6.9182386,38.36478,45.569618,14.569536,18.709677,73.584908,2.1069183,30.555555,32.044201,35.911602,10.555555,8.333334,49.723755,1.1712707,581.4259372,-3.0986271,22.007309
birbhum,64.260925,48.159824,16.101101,56.210373,1.7876498,0.96610707,0.82154268,16.167664,16.363636,35.582821,14.375,4.191617,20.370371,43.558281,19.718309,14.02439,63.690479,1.7678572,15.52795,28.57143,26.086956,12.42236,15.52795,45.341614,0.98136646,259.6499099,5.9148378,19.709562
