state,district,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5
dadra & nagar haveli and daman & diu,dadra & nagar haveli,40.759243,29.829838,1.4947493,6.9768152,74.767441,2.8498111,61866.73762,36.289768,63.710232,5.3501735,71.989899,23.485029,4.5250731,54.486919,23.128122,66.129593,18.995123,38.4063,26.849493,184.7239029,31.35754,9.4804964,6.5704956,92.564133,34.283985,74539.18,4.4497218,63.325882,63.325882,88.531151,95.246162,89.442261,89.325027,6.7405634,5.2974486,5.8915992,8.4655724,9.2145529,16.474287,15.495667,24.399729,23.214596,20.985422,2.3528001,1.6296606,20.529308,42.370102,11.380126,14.527885,20.759459,52.4331836
maharashtra,nandurbar,48.729057,30.68964,1.2623451,5.8613582,66.634598,2.3353283,-401949.2741,16.71759,83.28241,5.8359299,73.581902,21.757246,4.66085,24.745646,21.117466,65.790947,19.733177,37.349289,54.545547,986.83767,31.281748,8.378334,15.747534,71.796822,20.284548,-195810.02,5.8607292,60.522396,60.522396,96.620689,73.474701,79.973885,76.094872,11.007066,26.546398,27.335199,16.109436,9.9949217,19.648947,42.449078,56.202377,37.575371,25.024628,1.3130212,2.120168,10.03487,12.334765,7.6727881,15.551765,35.86898,226.4374758
maharashtra,dhule,49.243496,30.758478,1.560038,7.3787112,78.084305,3.0652235,188161.3908,28.611057,71.388939,6.0627384,78.751328,16.021168,5.2275038,35.118465,4.9898291,61.303307,18.809124,41.398994,44.044674,1094.206796,31.302622,9.2373362,14.134219,85.449318,24.841764,140588.17,6.0762796,62.037319,62.037319,100,84.361961,75.160477,83.165756,8.2375088,19.046537,18.776876,8.5405951,8.8840466,11.498317,31.202343,45.883152,32.926144,20.669075,2.1771441,3.7114098,16.759134,13.167669,9.0424051,24.995487,23.552324,261.4655789
maharashtra,jalgaon,55.033173,31.070496,1.6783018,7.7959242,83.67543,3.3223574,369241.3708,30.832201,69.167801,5.8725586,78.135475,16.591093,5.273437,35.707108,18.381948,61.952271,21.210136,41.440861,47.424129,2197.038943,32.221382,9.4194441,8.8486528,83.278366,29.522327,405262.19,5.555758,59.105778,59.105778,100,90.74028,86.050224,73.845299,13.324587,29.984798,21.61153,12.833436,12.192368,12.847754,38.904633,57.44928,24.144428,14.886814,1.8266215,2.6038013,24.293972,18.679022,11.507542,26.584478,34.857586,550.1185176
maharashtra,buldana,60.444454,31.492134,1.68036,7.8357453,86.192047,3.1714599,253106.8718,21.984022,78.015976,5.2470798,75.306938,19.463703,5.2293582,39.125301,31.788597,59.427944,20.377298,46.431984,67.862572,1563.820351,31.901869,9.0094872,7.3903866,90.310188,21.253082,169775.58,5.1482549,57.775272,57.775272,100,99.569756,88.686165,80.312729,15.048188,19.479317,22.788937,10.425608,12.814257,26.032928,34.217823,45.454834,42.133945,33.83918,0.46009842,1.7045338,13.68708,3.8325489,3.2200582,27.730471,25.161911,391.480139
maharashtra,akola,59.235783,31.213789,1.9187055,9.2324762,94.955788,3.4955359,486739.1376,41.884754,58.115242,5.7249122,74.170532,21.3419,4.4875727,36.305775,26.326099,58.026402,20.322298,46.385227,69.171494,1175.62543,32.966949,9.063652,4.761766,89.504486,34.011383,311653.5,5.9771538,65.499672,65.499672,100,95.541557,97.603378,84.197304,9.4189625,15.116928,16.703913,11.357989,9.1782627,16.501431,25.314976,36.038651,43.7104,24.075104,0,0,15.464105,9.0620937,5.0387359,28.183941,18.150925,299.7400842
maharashtra,washim,58.328655,30.969189,1.6478078,7.7740602,86.206467,2.9054809,93626.54632,18.541914,81.458084,5.4267626,78.196762,16.86801,4.9352264,37.64687,20.207354,66.755241,20.394054,36.31982,71.393723,680.3041373,32.577644,10.0337,4.6723785,87.633148,14.153427,185327.45,5.4809957,64.581635,64.581635,100,95.975525,89.641502,74.759209,12.047772,16.662178,14.86703,6.0057764,7.9517612,7.4566088,25.995296,37.958241,42.812912,34.201519,1.7459806,2.5816762,16.103241,7.8865991,5.0531907,29.918188,42.171089,185.4966877
maharashtra,amravati,48.598248,31.455458,1.9627256,9.5499258,93.520447,3.4276581,435251.0439,36.600925,63.399071,5.2436862,70.920876,22.763466,6.3156581,45.396046,44.044106,61.941154,17.896458,42.590103,54.580505,1795.584792,32.574707,9.5368452,4.9005194,87.37748,33.733147,341178.69,5.5687222,58.348675,58.348675,100,93.994293,93.836746,77.905998,6.5310211,18.078047,15.689322,2.9572873,8.5679741,14.963169,26.447687,31.620926,33.889832,15.091266,0.58231008,1.059122,6.2544627,20.460995,12.96953,27.319347,33.00576,432.3103777
maharashtra,wardha,40.037827,31.943439,2.0348754,9.9678946,96.010628,3.6068201,556863.2121,31.955225,68.044777,4.6124825,74.190681,20.386272,5.4230475,50.646164,37.608772,59.869057,18.913561,43.518906,51.984669,731.7285648,34.350056,9.5115595,4.3547282,92.165215,30.632751,553808.44,4.8705435,66.296234,66.296234,98.695206,90.68399,94.313957,87.873802,12.233545,22.864943,19.7257,9.8691206,23.94562,28.553516,50.607574,54.932957,31.989183,20.247477,0,0.66001028,11.003319,17.536198,11.640741,37.517498,15.867235,196.6610333
maharashtra,nagpur,29.075409,31.975046,2.1237402,10.536227,94.965981,4.1551867,949715.8792,67.463455,32.536549,4.8379927,69.481789,26.959291,3.5589199,65.259171,41.678593,54.083164,18.563961,50.035625,68.947098,2629.452951,33.776119,10.41307,3.3124459,95.102592,69.090958,967234.56,4.9050088,63.330822,63.330822,100,94.334579,93.126038,70.235825,11.23121,8.9595165,14.055826,5.3450899,6.7975512,13.627418,19.834215,24.558413,36.13929,20.769131,0.50522101,0.59103537,7.6216102,7.7735367,6.6772804,29.5777,16.757177,581.1259339
maharashtra,bhandara,48.264965,32.099941,1.9162766,9.3875008,92.411331,3.1576405,277935.5312,18.004276,81.995728,4.601047,72.455444,20.335407,7.2091498,43.56599,32.012413,61.847385,19.45105,42.769699,63.276207,676.3096984,33.972561,9.8477678,5.4450035,90.733681,18.856993,347030.75,4.6009884,63.932514,63.932514,98.934418,91.830956,96.147224,84.134064,9.4981909,26.683022,18.588774,2.6352496,13.417801,18.436012,54.212559,61.23996,37.654457,21.195847,0.68125433,0.59531105,15.344538,20.900492,11.476623,29.272388,38.72496,172.3089233
maharashtra,gondiya,43.201916,31.963902,1.9036738,9.318449,93.563408,2.916054,89573.35004,15.373741,84.626259,4.745419,73.76561,22.229084,4.005302,44.090015,16.095854,56.973915,18.9776,48.000095,59.666054,714.3665022,34.795589,10.134995,4.4019203,91.726753,18.124208,231402.58,4.9349003,66.850563,66.850563,100,87.291931,91.568352,80.418312,11.413311,13.052978,8.096384,5.1416092,16.452248,15.93342,32.547398,46.557266,45.598076,27.718323,0.47719792,3.5451572,29.239431,28.431412,14.443991,41.879841,31.834455,174.9091924
maharashtra,gadchiroli,64.508034,31.234295,1.620634,7.7280526,80.675278,2.6147394,-135742.3826,9.6416063,90.358391,4.4399681,73.406631,20.386665,6.2067032,24.582262,41.853447,57.39278,21.753832,49.02813,69.62336,572.4152411,32.755596,9.9409161,4.5653939,88.920082,8.9690943,-51053.797,4.3897099,61.264427,61.264427,98.85611,89.090294,90.65535,82.977615,13.208346,27.169254,20.11548,3.8139768,25.754536,29.422211,48.84034,54.48864,38.313519,25.746119,0,0.67271835,16.733952,38.663567,26.654737,53.154469,57.762695,142.7323893
maharashtra,chandrapur,45.974373,31.68306,1.8903112,9.2978687,88.721016,3.4575665,454592.8238,37.308224,62.691776,4.6852641,72.293602,23.354156,4.3522434,44.93338,31.45253,56.027752,17.801702,48.2174,63.123341,1295.480871,33.784245,9.4187326,9.7675028,92.613503,36.272293,412831.91,4.4432936,60.209549,60.209549,99.108604,90.907753,83.38028,76.768013,6.2332954,10.486264,11.553193,6.846416,8.2124796,12.837431,19.298086,26.10318,40.994358,24.292316,3.7429004,0.61990947,12.073236,18.522469,10.78919,31.549465,20.361677,344.8500321
maharashtra,yavatmal,57.722111,31.622561,1.7349582,8.0647068,87.297081,3.0200722,147439.023,20.368893,79.631111,4.8769383,73.513618,20.643456,5.842927,32.376896,40.004593,51.263596,16.846771,55.496185,57.586815,1627.217478,33.221111,9.0210524,8.8532171,83.071899,21.054251,177498.75,4.7157764,61.091774,61.091774,100,90.099007,83.588242,82.26902,13.194402,23.242603,28.78101,7.1344161,11.83745,28.955439,51.306744,65.077072,43.631638,32.222,0.4957535,0,28.875553,18.748941,10.575273,42.529751,47.155415,428.8681667
maharashtra,nanded,57.634663,30.727852,1.5040246,6.87184,76.865273,2.9358563,111385.576,31.152735,68.847267,5.4574261,74.157028,18.73707,7.1058979,34.647785,27.957001,63.258686,18.491913,38.743744,54.072857,1776.090639,31.714645,9.1526327,8.5364246,84.821312,30.078251,207473.45,5.1909823,61.125648,61.125648,98.955933,92.282448,80.675446,81.904182,6.5358458,11.205773,14.350818,5.0978069,8.9655876,19.525053,37.111111,47.80732,38.6222,23.255135,2.1478951,1.1603421,24.03727,17.490999,10.469652,35.063152,26.453205,430.8450645
maharashtra,hingoli,69.369453,30.708851,1.5703727,7.1601348,79.857597,2.9380145,120056.5423,16.895452,83.104546,6.0809994,76.315399,18.092087,5.5925159,21.794439,30.118101,56.783985,17.331932,48.001389,56.903831,710.3724433,31.877417,8.9752684,7.4492259,89.751366,17.723877,144134.42,5.7045212,67.885277,67.885277,100,91.163895,94.681656,75.585976,15.802312,22.245258,26.20997,3.7882187,18.200592,13.947911,43.800415,50.315929,37.770985,25.598753,1.8919131,1.236784,4.2392163,15.65398,10.954561,34.118805,18.101173,151.9856383
maharashtra,parbhani,59.281906,29.748329,1.4991504,6.7917871,78.600517,2.8921835,88051.43824,33.32016,66.679832,6.434576,80.794128,14.676054,4.5298209,32.39312,27.528879,64.870857,21.489202,37.903309,52.060097,980.114569,30.678919,8.846694,4.7696524,86.192451,36.287586,34876.48,6.240355,63.808704,63.808704,99.233673,91.675026,77.019104,86.993828,10.296442,15.856446,15.246506,4.6045771,7.6016865,15.078545,40.496887,55.458157,34.720863,30.931749,4.461514,2.6890209,24.324472,18.072254,10.602758,31.7481,26.690351,278.2172507
maharashtra,jalna,51.529827,30.295341,1.5043895,6.91782,78.820282,2.8394916,33617.35032,22.769905,77.230095,5.8522015,80.008995,14.696914,5.2940893,43.536274,15.495435,57.095589,19.906414,47.75386,69.178391,1172.194899,30.981091,9.0546532,7.3811121,81.798103,19.331223,-18997.611,5.7384357,69.798576,69.798576,99.150452,95.066101,76.424355,78.43911,30.555159,39.15374,35.728577,16.939716,28.090645,18.084846,47.595001,58.641731,48.254631,47.114376,1.6815444,6.2951198,20.161688,13.164549,6.6981063,32.50985,26.781469,289.2534461
maharashtra,aurangabad,53.683716,29.909092,1.7749487,8.3946629,87.462685,3.4993887,486692.973,47.621666,52.378334,6.0410595,78.78846,17.751696,3.4598477,41.156433,38.810219,52.286942,19.096771,52.62307,39.827465,2144.644492,32.190742,9.8746185,5.1774707,87.519295,48.294781,458440.06,5.7442636,66.259254,66.259254,100,94.840149,90.240196,79.143745,10.899407,21.115316,14.94601,7.6885686,10.405386,10.950009,27.016068,37.72607,24.500885,14.360535,3.1309319,4.4487705,13.026791,19.889853,7.3787146,22.384972,18.143017,509.4757322
maharashtra,nashik,31.900139,30.802919,1.7662175,8.2556381,87.72049,3.1598041,247175.5183,40.111118,59.888882,6.1693664,77.025475,17.603428,5.3710985,56.317795,26.49259,58.559258,17.919666,45.034573,49.54393,3571.509987,31.066137,10.221265,7.0356073,85.253761,40.827538,355216.22,5.3142223,57.48505,57.48505,95.5429,88.217934,76.745865,80.055771,10.574316,23.153362,23.271629,7.5373421,10.581126,20.426771,40.335583,57.381393,23.510134,10.531048,3.1222048,3.0976489,18.484077,19.701797,10.02714,24.761837,30.751396,806.6829145
maharashtra,mumbai suburban,14.851387,31.915775,2.1326499,10.535807,92.285065,4.2548523,1049352.048,100,0,4.9134731,68.039284,28.711405,3.24931,84.227913,42.484779,60.346596,21.381029,41.659184,52.419617,5473.883192,32.838924,11.385629,2.6429231,92.555428,100,1027296.1,4.5418763,57.903774,57.903774,91.283157,99.0793,92.256142,80.079224,10.210598,6.4641328,3.2839887,0.92070031,5.8709388,13.771529,25.784374,31.969124,21.733738,0,8.9244833,3.4882751,13.403911,23.168547,14.367474,9.8848906,21.771294,1373.108185
maharashtra,mumbai,22.873283,32.136333,2.2535853,11.301072,95.929291,4.4379959,1222114.075,100,0,4.6688046,67.751457,29.56856,2.6799853,76.350853,37.865459,55.480282,17.614887,50.482624,48.462307,1899.987612,32.717869,11.193064,4.4282303,96.33268,100,926770.69,4.6698723,59.606068,59.606068,98.30661,99.224136,94.241135,83.328148,1.2404536,1.551728,1.551728,0,0,1.551728,6.0646067,8.080924,55.742085,9.0961609,9.2081337,0,15.358043,30.664925,19.887703,11.82058,21.893839,489.0426531
maharashtra,raigarh,38.604454,31.970459,1.7065037,8.097909,82.257805,3.581826,564058.8166,38.349686,61.650311,4.7604408,73.485619,21.527122,4.987258,57.691322,17.209759,54.397892,18.65589,49.859161,55.542065,1694.551198,32.756191,9.8407421,4.5926476,94.117973,48.403515,662295.06,5.1232486,56.096375,56.096375,97.969521,96.295776,89.484024,80.107552,4.3285565,10.548931,7.4005761,4.9420457,4.4838758,9.805047,14.815386,21.752247,41.49334,12.618251,0.4575226,1.2653465,10.105657,12.188059,6.9712648,12.428154,22.05196,424.0354595
maharashtra,pune,25.694878,30.560307,2.0649049,10.150346,91.299232,4.0618095,905823.8874,63.614834,36.385162,4.880712,72.862473,21.096432,6.04109,72.057487,28.155283,56.457455,22.897987,47.939945,58.507992,7448.618067,31.025867,10.695435,1.4839983,92.374962,63.703136,864311.5,4.8411536,59.29982,59.29982,96.742584,97.752365,91.519638,81.104218,3.9251368,7.8752966,7.0321321,3.2537692,5.3754849,11.238868,13.133128,23.610376,21.130898,19.645002,6.9020519,3.017879,13.585604,15.857924,9.2495785,13.201027,35.13847,1885.658255
maharashtra,ahmadnagar,51.732426,30.833387,1.8261687,8.6400986,88.874695,3.3438842,409558.0277,22.383564,77.616432,5.7037516,76.23156,18.844526,4.9239135,44.230579,21.792776,55.465195,16.728312,48.692009,49.831966,2684.663984,34.47768,10.273335,2.9809158,90.817871,21.987316,427473.66,5.4058876,69.195099,69.195099,100,95.963005,96.990356,79.40316,9.6411209,22.615185,15.656382,7.2491117,13.326679,17.516188,37.273064,50.411987,36.156799,24.886784,2.5722861,1.3868496,19.04427,16.476463,7.0486741,19.616875,30.938398,593.1125557
maharashtra,bid,55.751492,30.455021,1.5772438,7.4373741,78.75853,2.9882317,155452.8969,23.316385,76.683617,5.7163324,79.482773,14.908226,5.6089988,40.260906,19.599548,55.241241,17.450317,49.285286,49.695141,1187.760815,30.746271,9.8168783,7.620717,89.476997,26.743668,159927.48,5.6693716,62.253632,62.253632,98.126602,96.012398,97.180122,74.149994,10.317595,10.526822,11.286248,3.086015,7.8554177,6.5247459,21.790482,30.365553,50.192547,36.520065,0.58953667,0.57627016,11.471276,4.6938643,2.6694763,17.008909,26.490316,311.9212328
maharashtra,latur,53.85202,31.180103,1.689181,7.8735571,85.03376,3.2430308,311967.5373,29.961861,70.038139,5.4257255,77.535553,18.044205,4.4202456,40.795128,23.934572,63.033779,18.117558,41.78014,49.798744,1200.365569,32.424866,9.0052996,11.076572,92.347107,27.135506,182390.31,5.2134652,62.260773,62.260773,98.103104,94.647148,86.882111,74.430679,11.551197,10.945859,10.682553,6.2347946,5.179297,10.662489,19.861244,26.341904,38.779926,20.893297,0.57366902,1.4030173,10.696184,5.1461244,5.1461244,14.627541,14.3171,293.1629443
maharashtra,osmanabad,52.762798,31.498653,1.7254531,8.0866308,86.482323,3.1049762,228740.0245,17.640131,82.359871,5.5179553,81.073112,15.373617,3.5532727,44.022602,9.0466118,57.306133,19.287457,47.365753,62.853283,805.4663132,33.850952,9.5750952,6.4373417,93.715546,16.512642,133655.59,5.0813456,72.820732,72.820732,98.851616,96.7854,91.134277,83.91774,8.9162846,16.000229,13.262622,6.9290342,8.2206402,12.205117,23.598076,38.196487,55.007015,37.116413,0.50384784,0.64840478,18.259344,16.552475,10.352289,15.930668,26.996452,171.7282338
maharashtra,solapur,53.083317,31.149971,1.5631115,7.2033324,81.093864,3.0963669,223881.6193,35.444134,64.555862,5.5011215,75.756104,16.142242,8.1016521,40.954647,5.1709666,57.905449,17.604971,46.645321,52.296173,2507.643019,31.481415,8.9578638,9.7981977,81.258102,32.712395,105457.55,4.8243628,57.031162,57.031162,100,94.037964,92.48056,74.888977,8.2090626,13.860327,12.97179,4.2680283,3.8398228,6.9568167,28.461489,38.193302,41.808464,26.969618,1.5973879,0,19.781837,12.429549,4.1073995,22.474262,28.759789,579.810446
maharashtra,satara,29.82592,32.151157,1.9350837,9.141078,90.45327,3.3559034,386712.2765,21.906857,78.09314,5.5581574,76.405396,18.15996,5.4346452,64.332306,12.86834,56.991943,18.014137,48.398483,52.189987,1744.907107,32.891705,10.2,3.2703691,93.683754,22.293455,298219.5,5.2742958,66.109985,66.109985,99.100151,94.158226,94.64167,80.224754,1.9280456,9.4030361,6.3126259,3.2057319,3.0389483,6.7206397,16.263706,26.452219,56.231056,28.412252,0.62082726,0,14.737825,18.670385,10.072338,10.429375,29.696392,426.1233611
maharashtra,ratnagiri,34.346836,32.846653,1.8524672,8.4704218,92.00248,2.9678025,158808.7806,15.198955,84.801041,5.3196783,69.772133,25.929508,4.2983556,60.670246,16.121607,58.973057,18.793123,44.993431,49.428417,950.3768246,33.829437,9.5749998,3.707597,86.638107,13.222915,39865.199,4.4241357,52.904884,52.904884,96.950455,95.017082,92.838676,72.071564,6.438519,13.93764,7.3371158,5.2888017,3.8622618,7.5379162,23.153028,30.395054,31.773233,21.564037,1.3449796,0,11.339758,13.545235,4.4537745,8.70119,16.117706,200.3580542
maharashtra,sindhudurg,23.099846,33.47961,1.9667146,9.3038702,94.444527,3.1491299,267041.604,15.015517,84.984482,5.0934229,69.711151,25.295622,4.9932213,72.788292,18.381453,61.468403,19.909929,42.457348,66.1315,425.9994078,35.513912,9.0425653,10.287479,89.932716,11.128633,241701.86,4.6205392,50.607456,50.607456,98.363495,95.888138,93.973312,70.632729,17.002325,22.361847,15.622311,11.91571,5.5236349,15.664777,29.741663,50.803852,36.875324,24.754255,1.5603261,0,3.8874359,19.258532,14.377292,5.4933901,12.318501,101.4743684
maharashtra,kolhapur,46.052826,31.95223,1.9988947,9.5834303,92.657959,3.5580704,533579.2411,33.438007,66.561989,5.3844151,75.476913,18.583021,5.9400663,45.118546,15.98017,54.818554,17.43297,48.426815,48.315125,2390.223546,33.659176,9.6518669,6.4936466,84.978737,36.494072,329206.06,4.8246231,65.190559,65.190559,98.287376,91.171371,93.838974,79.277603,8.1917839,14.459051,17.093151,7.2609,9.5348272,23.640404,28.355446,44.465302,35.605667,16.606401,3.1397753,0,6.8580909,16.699886,9.6912451,25.962797,32.438702,554.4322007
maharashtra,sangli,21.668823,31.689686,2.0178921,9.6905136,92.799118,3.6635427,614593.0046,33.269054,66.730949,5.5940967,76.430695,17.038681,6.5306211,67.625603,29.55448,58.260338,15.625475,45.161552,51.474571,1646.096485,33.200848,10.697489,2.2930098,91.5634,26.884991,515792.72,5.3539801,63.384811,63.384811,100,89.294426,90.851807,81.151543,4.162992,19.402252,17.285633,7.3403587,7.0957685,11.449458,28.530329,43.537067,40.116726,20.714409,1.4359004,0,9.8365574,11.574121,7.4387193,16.385542,17.358974,375.2564964
maharashtra,palghar,25.446922,30.755833,1.7405069,8.4068127,81.361679,3.4490862,448690.5531,50.450508,49.549492,5.1030531,67.925995,27.765327,4.3086758,65.305832,36.982525,60.50457,19.848343,44.444553,64.164116,1841.450011,31.666819,9.859457,5.2343154,90.752991,49.928143,546060.31,4.8193755,59.406425,59.406425,99.216896,90.752754,84.783592,77.545395,2.8247447,2.1745028,2.934418,0.56976306,0.87790769,3.5539579,10.23221,14.215168,50.189747,16.186646,0,1.1925743,9.2162552,20.782324,13.554284,7.034059,34.693394,368.9979026
maharashtra,thane,23.855392,31.298307,2.031024,9.837491,91.849991,4.1602077,949934.6199,85.314148,14.68585,5.2179842,68.49218,25.569292,5.9385271,70.833824,42.931046,57.024361,19.650942,47.629364,52.912998,5390.539923,32.197613,12.038118,4.3908052,90.94223,86.032303,1118640.1,4.1457767,52.805363,52.805363,94.329796,94.689217,90.385681,80.863693,1.0114861,3.8267395,3.0687404,2.6490793,1.0114861,6.751184,8.1311178,15.850464,23.139784,2.5713809,6.7317457,2.0624452,12.54949,28.416656,21.527843,6.6133232,25.945934,1221.544355
andhra pradesh,srikakulam,36.789726,31.994066,1.4396259,7.007844,70.639023,3.0721464,219102.6418,17.856567,82.143433,4.3950386,71.972,18.718468,9.3095322,59.891502,14.601495,55.225235,17.764656,47.19981,44.879696,1385.325462,32.758728,8.4676228,19.834631,77.111206,20.354115,270735.41,4.409215,57.706314,57.706314,96.61499,96.681229,93.073593,72.784492,16.313063,65.620857,39.361393,35.241688,14.297327,46.778347,66.361465,79.757072,70.652824,35.235355,2.3456564,0.74108422,18.327038,41.035603,27.414555,53.733368,22.195745,278.1042731
andhra pradesh,vizianagaram,58.318321,32.027199,1.2786334,6.0961003,65.327744,2.8169556,42323.75967,19.521927,80.478073,4.3961926,74.238106,17.799669,7.9622283,32.777504,15.669757,56.521084,20.755022,46.688576,61.341751,1266.239391,32.985874,7.4437537,21.730474,76.451035,25.440157,220179.44,4.729671,66.041527,66.041527,100,91.095825,91.579956,76.918457,8.341156,37.533875,14.333484,10.697882,0.74921072,24.560591,24.970379,54.067856,63.738007,38.836773,3.8147216,3.9487095,12.792562,39.294228,28.037163,22.14473,7.7079325,288.0923553
andhra pradesh,visakhapatnam,23.826767,31.848814,1.528358,7.4694238,73.96386,3.434119,430964.3378,49.275848,50.724155,4.0919094,74.365303,17.111895,8.5228081,66.980865,10.631237,49.501202,19.399324,55.005371,65.743622,2599.522807,32.465359,9.857934,14.89919,79.27504,47.145115,461812.94,3.956676,57.892464,57.892464,98.590851,90.807632,91.267052,68.218246,24.392557,61.775368,43.156998,21.52268,22.389004,36.530426,59.772121,79.755867,66.076241,42.553822,7.1094804,3.2607872,20.080194,35.004772,27.198729,50.968491,23.590603,537.733753
andhra pradesh,east godavari,47.130089,31.81398,1.6394161,7.7169061,82.288086,3.4027255,407150.5912,27.486362,72.513641,4.1703815,74.822174,17.092527,8.0852995,49.589012,31.173834,56.200958,19.630209,46.1549,53.399364,3052.469259,33.187843,7.3405633,24.768139,60.478527,39.224167,466194.09,4.0046449,64.026466,64.026466,98.535767,96.719101,85.732193,82.104004,16.637161,47.483597,41.284397,10.144078,3.0324607,29.827332,47.172668,66.519058,72.329674,26.033228,9.2685843,6.7412844,20.151205,33.632954,30.676964,24.769489,16.489372,687.2673142
andhra pradesh,west godavari,33.704544,32.238667,1.6050541,7.6553631,81.093369,3.6425149,575244.7013,19.084372,80.915627,4.2594481,76.485474,14.909286,8.6052408,58.304626,13.236122,52.377163,16.424944,51.832645,34.266636,2381.336065,32.904095,7.5341334,17.843102,75.751282,17.49711,492385.94,4.4116306,70.963951,70.963951,96.518669,92.009171,84.329681,85.986435,26.362511,69.702759,40.36438,24.45331,24.654917,30.3918,52.465843,80.830162,60.120304,34.739491,18.110149,4.1105676,25.440762,41.696072,32.270725,43.121162,14.551086,510.6030824
andhra pradesh,krishna,43.817188,32.131184,1.6062914,7.7437387,80.151024,3.4216008,430234.482,41.870289,58.129711,4.1205287,71.592545,18.920229,9.4872255,52.725666,22.240593,53.403221,17.977062,48.15625,33.828804,2658.980615,32.714645,7.9263659,17.567841,74.961777,32.699211,463116.09,3.9872394,62.756359,62.756359,97.982872,96.542854,88.155159,85.48439,10.90245,43.266792,31.052855,10.378788,8.9151545,37.271751,38.482727,61.085693,51.087357,22.366098,11.961348,9.1064167,20.258936,29.300987,22.369896,46.420403,32.769226,616.525847
andhra pradesh,guntur,47.517834,31.954746,1.361927,6.292201,69.759705,3.4498858,449488.619,36.045589,63.954407,4.2540154,78.70929,13.512299,7.77841,38.348293,28.292353,52.33709,18.291763,51.527649,74.936623,2865.182588,33.491524,5.8933582,31.99814,70.145874,32.081585,460745.31,4.3860154,74.133957,74.133957,100,85.866127,87.065514,80.272003,19.808044,65.440926,42.013493,8.9125967,6.7589059,52.458427,40.691242,74.636482,69.04467,22.744953,16.173136,5.8868341,21.79212,33.096657,18.832495,68.332169,18.547634,588.9367275
andhra pradesh,prakasam,57.997963,31.861183,1.2899798,6.0539532,64.358932,3.3739784,394899.6155,23.65213,76.34787,4.2437797,79.430595,12.690407,7.8789959,36.530884,26.825424,60.069073,20.068502,44.833923,75.898918,1732.753577,34.434666,7.2030115,19.678202,69.234695,15.935832,228996.81,4.7053862,74.312714,74.312714,95.080841,94.528847,90.498711,82.543221,17.456331,54.11676,39.414425,9.1240253,2.9645329,43.495537,31.759197,63.302315,44.32803,25.843685,13.799058,10.621963,23.352966,25.547432,19.294018,54.383224,34.779301,366.7117584
andhra pradesh,sri potti sriramulu nellore,40.32262,32.422604,1.4695116,6.9695673,74.616173,3.4585919,449950.7551,31.948376,68.05162,4.4375443,72.721634,17.908157,9.3702097,47.52467,26.606209,63.401833,18.43375,38.116684,41.968361,2001.57273,33.966518,7.6708803,18.210552,76.89193,28.483534,385566.69,4.3733549,63.888939,63.888939,97.777885,87.84729,93.501053,78.276756,24.84281,54.420311,41.583481,11.861711,16.227249,35.564034,43.678741,66.917732,54.131008,32.349174,6.3499174,10.948113,20.022404,35.224144,30.557112,49.327164,13.033406,410.5550227
andhra pradesh,y.s.r.,32.959183,32.57093,1.3419322,6.488245,66.124016,3.6435347,576914.5891,33.862183,66.137817,4.5177803,76.851112,16.952187,6.1967015,59.656876,24.573683,60.19133,16.827538,40.864338,47.529858,1878.143001,34.613979,8.9586639,17.813509,82.701576,30.215952,597365.56,4.6737595,72.162315,72.162315,94.926987,92.616058,91.571548,79.978081,20.210453,59.358437,41.533047,13.770899,8.5812941,41.272774,47.187672,73.523582,49.288078,29.588282,6.8926649,2.6637037,11.248002,22.768822,17.753654,31.311438,18.462589,418.19803
andhra pradesh,kurnool,57.184994,31.010937,1.1637403,5.5776029,57.682133,3.1230443,245555.4052,31.434175,68.565819,4.8295584,75.466446,17.433357,7.1001964,36.402737,28.95583,64.524918,19.856031,36.97456,75.81955,2295.293777,32.205811,7.2225347,25.428612,71.122757,32.93993,262655.19,4.8421092,66.692474,66.692474,100,93.58773,83.863739,79.952881,11.590368,37.564899,34.123154,12.538208,13.994746,40.946499,39.128029,62.433319,59.913696,28.486538,7.2383037,8.0369215,13.263379,21.406858,11.747894,51.489304,31.125854,513.7918658
