district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents
sri potti sriramulu nellore,33.91304398,andhra pradesh,40.32262,32.422604,1.4695116,6.9695673,74.616173,26.942396,9.6137104,10.857055,52.586842,449950.7551,3.4585919,31.948376,68.05162,4.4375443,72.721634,9.3702097,47.52467,38.116684,2001.57273,33.966518,7.6708803,76.89193,28.483534,34.797874,6.5152669,50.338409,8.3484488,385566.69,4.3733549,63.888939,87.84729,0.0,78.276756,410.5550227
srikakulam,30.57471275,andhra pradesh,36.789726,31.994066,1.4396259,7.007844,70.639023,12.744581,2.1512508,6.5116296,78.592537,219102.6418,3.0721464,17.856567,82.143433,4.3950386,71.972,9.3095322,59.891502,47.19981,1385.325462,32.758728,8.4676228,77.111206,20.354115,1.6604064,0.0,81.461159,16.878437,270735.41,4.409215,57.706314,96.681229,0.0,72.784492,278.1042731
srinagar,14.41241646,jammu & kashmir,20.110931,30.512943,1.8760419,9.5012779,80.014313,6.4522743,0.19373038,89.248741,4.1052537,860521.72,4.0730963,99.600266,0.39973152,4.6351285,58.357597,1.2522382,78.477379,32.32914,633.3913486,31.760138,10.70775,88.402466,100.0,5.1490483,0.73557848,1.4876007,92.627769,882454.94,4.5500245,52.686661,98.58831,0.0,64.887436,147.3934307
subarnapur,29.65517426,odisha,49.93652,29.971088,1.6727165,7.7363801,88.326385,25.908834,12.736921,10.676267,50.677979,-233574.5491,2.4713993,6.9764166,93.02359,4.9901471,70.535103,3.451982,39.547657,17.961784,367.4675005,33.121929,8.2357607,85.885796,8.6107616,23.686806,5.2258883,60.891659,10.195648,-117762.13,4.88164,60.920082,89.484177,0.0,88.349304,24.49436206
sukama,81.8181839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sukma,,chhattisgarh,34.967194,29.921719,0.73701191,3.4322131,40.482677,2.9064174,85.438446,2.2244513,9.430686,-1232505.964,1.3966589,5.3003812,94.699623,5.1598868,64.075081,6.0641403,31.935328,31.723532,152.7457411,30.652084,5.3662457,61.213028,7.3258443,22.236372,68.378067,3.2375879,6.147975,-1212879.1,5.0581741,65.062012,66.902519,0.0,60.797668,9.423472922
sultanpur,5.642632961,uttar pradesh,44.214226,28.720718,1.6661481,8.2199764,75.874649,28.639793,0.21878292,21.299809,49.841614,-368589.3964,2.2754397,9.4903383,90.509659,6.8414044,65.433159,2.3802047,41.849335,36.073624,1424.432637,30.911583,8.7632465,83.676529,8.5039368,23.422867,0.0,51.319111,25.258026,-472189.94,6.0737262,57.971237,86.06356,0.0,63.681187,76.0395433
sundargarh,23.27272797,odisha,31.402157,31.328527,1.5817218,7.3912787,78.555855,12.342641,52.62291,16.996069,18.038383,-241720.4143,2.4974632,37.28347,62.71653,4.6359892,66.275536,6.6198959,58.103329,19.665834,1228.67949,33.712757,9.3882761,86.772789,41.329636,17.872618,48.007278,23.701815,10.418291,-314800.38,4.5209999,61.444347,89.505486,0.0,74.548309,77.14171648
supaul,21.01910782,bihar,38.938248,28.654528,0.86425263,3.8209484,48.440418,25.392004,1.9225661,10.682055,61.547356,-973733.3179,1.4308531,5.3515167,94.648483,6.0351105,79.950539,1.8978143,52.411758,23.402016,1429.606535,32.425568,5.923305,63.560478,8.3107014,24.673595,1.5782824,65.35141,7.5967355,-990193.69,5.7781754,68.107597,91.350006,0.0,63.228928,223.3452128
surajpur,44.375,chhattisgarh,53.822338,29.611328,1.3832892,6.5992036,71.607208,5.018167,44.806759,5.2595081,44.915562,-634124.3462,1.942456,13.338527,86.661476,5.4762878,70.881134,4.8659854,30.9118,19.940121,361.8092395,30.591818,8.2156935,84.188126,14.980213,4.0228953,41.330242,49.885902,4.7609596,-793297.38,5.1940136,62.301331,84.734138,0.0,78.274467,21.10912637
surat,21.35493279,gujarat,36.432377,31.474463,1.7928106,8.4462433,86.841049,5.4349804,21.131454,34.066471,38.984253,874399.7108,4.0727749,78.789452,21.210548,5.1430383,73.162354,3.3701353,56.284618,45.80756,3495.921153,31.539631,8.9698305,90.720894,79.966606,10.155268,15.918454,35.692001,38.234276,943413.63,5.4068413,67.109146,92.716995,0.0,85.939171,988.909832
surendranagar,21.02272606,gujarat,52.553349,30.682886,1.4630361,6.3528557,77.015892,12.598917,0.66265136,14.774324,71.964111,352887.8898,3.3085322,24.568769,75.431229,5.6440706,74.657211,2.5942509,42.011471,42.149441,795.2635633,32.029701,8.2935572,87.264946,23.678114,9.4140692,2.5310163,82.624451,5.4304595,394423.88,5.4349537,69.52523,94.564819,0.0,83.389977,182.1099133
surguja,45.69536591,chhattisgarh,47.312267,29.829109,1.5457299,7.4628139,76.876465,4.4752569,54.059826,5.0597439,36.405174,-603212.0726,2.0046213,17.113556,82.886444,5.5838876,69.663658,4.513998,33.552433,15.011166,533.7810629,30.603907,8.3393908,82.701126,12.091477,2.1290817,56.592922,37.098125,4.1798701,-622570.88,5.1281466,61.724998,80.8647,0.0,71.878883,34.83251783
suryapet,,telangana,46.372654,33.059975,1.3903413,6.7609887,64.922173,24.518581,5.7455139,11.01825,58.604126,449186.0371,3.4337184,15.92922,84.070778,4.1107802,77.742378,7.4801698,51.166065,43.160561,617.5857726,35.074383,8.8341637,79.741997,11.882607,21.143093,5.8715096,55.121075,17.864321,489019.84,4.0084119,72.411598,97.538719,0.0,84.45015,130.4616805
tamenglong,15.73604012,manipur,30.47961,31.226835,1.6329249,7.4623399,85.592323,0.50695276,99.318764,0.17427792,0.0,-690506.6126,1.7785394,23.931583,76.068413,5.115592,70.151894,4.4391322,61.824398,37.931149,45.32473489,33.50024,9.3108873,90.801308,18.197813,2.5480847,97.451912,0.0,0.0,-612487.06,5.4613342,63.827301,92.304008,0.0,76.991066,9.691631966
tapi,58.06451416,gujarat,40.560638,31.975475,1.5102291,7.0855589,75.888527,1.0697837,85.074387,5.6607733,8.0231647,-178633.6089,2.5044706,8.8460522,91.153946,5.0143561,72.828033,5.8004551,46.017967,42.517323,462.3442884,34.692932,7.9454384,78.620758,6.9885602,0.63532364,87.270851,6.1561799,5.9376454,-36415.59,4.8468451,72.866882,86.578606,0.0,90.591507,102.5286848
tarn taran,9.23913002,punjab,33.363697,30.576775,1.4334852,7.0666728,74.726761,55.869633,0.0,34.129047,9.4661808,827917.8477,3.9632504,15.582307,84.417694,5.6753674,69.020828,5.1897483,52.25951,43.862446,624.9798839,31.707645,8.2448368,77.523285,16.338821,62.08757,0.0,9.8151455,28.097284,770004.25,5.2113638,56.554043,85.623207,0.0,76.748154,37.51128498
tawang,10.0,arunachal pradesh,13.478645,31.529575,1.2780734,6.2636552,61.524994,5.6316905,94.092888,0.19658187,0.078840353,297774.5166,3.1971996,10.862873,89.137123,4.1108241,67.427803,4.7385097,80.08712,25.387562,21.3840859,33.57732,7.2088838,67.704643,14.268902,2.821187,95.149078,1.7616941,0.26804447,283790.56,4.2987471,61.9366,93.565765,0.0,76.322823,1.351862988
tehri garhwal,18.03278542,uttarakhand,32.761837,31.217823,1.6516171,8.4145613,76.755867,13.89426,0.74395823,63.473724,21.772629,258637.2477,3.1224365,11.895414,88.104591,4.9498096,70.337387,5.1942325,55.644016,33.476307,285.5413055,33.286549,10.106646,91.441803,16.078629,22.431465,0.0,32.195469,45.373066,268385.97,4.3823953,61.921722,88.405853,0.0,60.28154,15.40382583
thane,,maharashtra,23.855392,31.298307,2.031024,9.837491,91.849991,14.617359,4.0090895,51.010662,28.077183,949934.6199,4.1602077,85.314148,14.68585,5.2179842,68.49218,5.9385271,70.833824,47.629364,5390.539923,32.197613,12.038118,90.94223,86.032303,10.336172,3.954684,43.760929,39.583019,1118640.1,4.1457767,52.805363,94.689217,0.0,80.863693,1221.544355
thanjavur,39.39393997,tamil nadu,15.207092,32.864105,1.9965318,9.7366257,93.810303,21.411615,0.15025026,6.9733648,70.738113,361023.4779,3.3094559,30.43372,69.566277,4.1008768,71.965286,7.5265355,77.038925,44.09145,1120.71883,35.346043,9.5738516,88.272018,29.36244,21.484179,2.8756447,71.637169,0.0,277837.66,4.2384295,64.832893,92.246017,0.0,82.103935,63.762815
the dangs,,gujarat,49.203056,31.424017,1.3919096,6.158659,76.766792,1.0390623,94.811874,0.30355623,3.845505,-573482.7906,1.9776571,10.546153,89.45385,4.9047213,77.124596,4.9945149,32.412735,37.349243,116.0852484,33.125713,7.8098249,83.152046,11.302599,1.4720764,94.092445,3.4489591,0.98651665,-534471.25,4.7522197,74.208519,81.615791,0.0,92.633446,25.40717206
the nilgiris,33.73493958,tamil nadu,10.463661,32.911854,2.0409393,10.191346,94.24276,41.89843,3.367449,0.40208539,54.332035,507212.1231,3.5338008,62.521381,37.478619,4.25108,69.837967,6.4359188,87.023964,49.270191,522.9404152,33.925705,11.040904,86.327126,64.814468,55.112999,7.0671163,37.321465,0.49842018,587780.75,4.0354962,58.798374,97.487625,0.0,82.296013,32.42650321
theni,12.29508209,tamil nadu,28.127129,31.757029,1.9516455,9.6155882,90.29612,25.330963,0.49880761,0.0,73.963524,546233.9335,3.6037292,51.863297,48.136703,4.5120387,76.120399,7.2096372,64.991158,56.463303,842.5432381,35.517143,10.177743,87.277275,45.870949,24.933615,0.0,75.066383,0.0,571154.88,4.4741387,70.453682,93.118286,0.0,84.068207,56.61282489
thiruvallur,22.72727394,tamil nadu,10.48439,31.840168,1.999814,9.8423805,92.288467,33.412914,2.3162677,2.9673233,60.400124,915183.2075,4.1118112,67.460976,32.539024,4.4955497,73.81147,5.3211436,82.561913,52.017696,2323.541334,33.090736,10.602394,90.994438,55.801033,24.84804,0.0,74.236259,0.0,920768.19,3.903091,62.210472,93.046303,0.0,87.07988,162.04678
thiruvananthapuram,27.27272797,kerala,4.551857,32.795876,2.4117064,12.520844,99.672699,12.209573,0.0,27.467907,59.678131,944038.9472,4.1334476,50.138283,49.861717,4.5130677,75.601662,4.7493958,92.346153,42.932343,1713.95192,33.635357,11.398273,95.768372,45.685257,5.9259014,0.0,76.251389,15.202832,876193.63,4.4088473,58.035034,96.89801,0.0,67.934563,352.3546419
thiruvarur,38.2857132,tamil nadu,19.979057,32.572983,2.0502405,10.047013,95.742783,39.07518,0.49984482,0.0,60.424973,102741.4328,2.933722,16.23464,83.765358,4.1954803,68.887108,7.5748124,69.153397,50.18615,678.6858481,34.849804,10.366799,92.979935,15.256614,30.503347,0.0,67.60051,1.8961411,166850.14,4.2975974,58.76088,89.132454,0.0,80.335648,38.22932804
thoothukkudi,26.77419472,tamil nadu,3.2170258,31.989279,2.0531569,10.134175,95.181587,26.8785,0.18650419,0.13673639,72.798256,676939.7742,3.7809994,48.632988,51.367008,4.383275,69.752815,4.6920428,85.438446,51.017963,1154.198615,32.784687,10.20226,95.925262,39.740726,35.869991,0.0,63.628452,0.50155395,636998.5,4.3396149,58.079124,88.655472,0.0,77.988663,58.51594207
thoubal,21.33726692,manipur,17.28154,30.509741,1.8491018,8.5752506,89.431885,13.304813,0.21343401,43.909424,42.307716,-205069.5057,2.4606452,34.433743,65.566254,5.2576022,63.74622,6.6552243,71.234985,28.152821,270.4167483,31.942751,10.022154,94.417213,38.905281,6.7648606,0.0,55.455059,37.780079,-157966.86,5.2751985,65.366104,88.516525,0.0,78.485626,53.51372787
thrissur,26.11174583,kerala,10.040108,33.073986,2.3627253,11.955438,100.0,12.592797,0.58423734,33.160774,53.662193,1040918.178,4.2821202,65.175285,34.824718,4.4436955,70.93322,4.7640734,84.131462,37.476143,1616.398043,34.163685,11.07567,95.692612,54.472137,18.015352,0.0,45.82679,36.15786,1049172.4,4.5203462,54.005859,94.17157,0.0,71.857086,250.3729107
tikamgarh,9.795918465,madhya pradesh,56.40976,29.279785,1.4482958,6.6356421,76.522057,23.429251,4.6413512,12.548551,58.947933,-89425.14026,2.6671541,15.249002,84.750999,5.4151487,73.351105,1.6001281,27.517134,28.913137,791.8145782,31.405092,7.9792523,87.460968,4.3330631,29.246449,0.0,62.30386,8.4496889,-266568.25,5.9190197,64.526573,83.926895,0.0,74.487808,66.23706934
tinsukia,37.41721725,assam,26.129086,30.255016,1.4378461,6.5190177,75.911537,6.1808443,11.463718,18.986126,62.775303,-329088.2928,2.3139329,20.992105,79.007896,4.9490008,68.41832,4.5304308,53.249729,22.10885,789.3269171,32.043354,7.7123995,78.998169,24.994297,12.90372,7.9165139,63.677238,15.502527,-245329.0,4.8259764,63.10014,79.378815,0.0,77.820488,174.8244339
tirap,27.21893501,arunachal pradesh,16.793686,31.590136,1.5493448,7.4204826,77.439079,2.7293649,89.712997,5.0516205,2.5060101,-221708.8486,2.4398124,29.570528,70.429466,4.3241673,70.474129,4.2728591,71.907814,20.633389,25.85531007,31.899355,9.6987247,93.182022,30.767458,0.0,90.207748,4.5328813,5.2593703,-145256.73,4.3152456,58.381279,88.7015,0.0,64.343048,1.800840993
tiruchirappalli,34.17721558,tamil nadu,21.212143,32.275238,1.9542981,9.6388397,90.168198,22.069454,3.0949094,0.92609048,73.310539,412363.5929,3.4032085,47.0238,52.976196,4.1279159,70.579292,5.6614308,67.64679,56.941319,1586.14129,33.308292,10.109294,88.621704,47.95116,20.070396,0.0,78.452141,0.0,355453.5,4.0172091,53.508156,88.858932,0.0,85.301598,91.78064221
tirunelveli,35.5603447,tamil nadu,22.110809,32.51223,1.9911526,9.6395407,93.701691,25.516832,0.0,0.14603414,74.337135,500663.4565,3.5105543,44.886284,55.113716,4.1559763,74.301781,4.5363388,72.081276,56.242447,1881.909399,34.597012,8.9715824,89.255333,44.652115,23.394119,0.0,76.605881,0.0,460098.88,4.211513,65.298912,94.192085,0.0,83.515686,109.5686688
tiruppur,29.24187851,tamil nadu,25.860039,32.647572,1.9025114,9.305047,90.187859,29.70413,1.847237,0.1260343,68.208984,657734.4712,3.7305613,63.727558,36.272442,3.9535911,71.210846,9.321723,70.97039,59.51469,1438.79799,33.944794,9.217227,93.672005,66.630928,36.690922,0.0,63.309074,0.0,610961.44,3.5775769,67.128807,96.830429,0.0,87.46077,70.74147189
tiruvannamalai,31.14035034,tamil nadu,32.535801,31.976395,1.8409327,9.0071468,88.416298,29.907978,3.7740848,2.2004626,64.01123,339107.2166,3.246474,24.120041,75.879959,4.5467873,70.843521,7.6519818,61.17165,52.560989,1300.365116,32.937901,9.8432093,88.987778,32.174187,37.565891,0.76228452,60.141094,1.5307295,343429.53,4.8714075,60.144669,93.707451,0.0,77.843758,84.66773146
tonk,25.17482567,rajasthan,37.314095,29.437765,1.2074564,5.6490045,59.804745,26.122793,14.618773,10.207805,48.131317,34911.98957,2.8124719,23.235849,76.764145,6.4112782,71.905685,3.270869,54.277443,43.254234,866.7559608,31.815102,9.5111799,87.716507,28.137886,19.224163,12.855582,50.054222,17.866035,136033.0,5.6838069,65.076935,91.591537,0.0,67.187347,57.19111818
tuensang,41.14583588,nagaland,31.597752,30.365606,1.6766673,7.3678412,87.760933,0.67516619,99.230278,0.094558552,0.0,-602091.7559,1.9190152,21.093874,78.906128,5.2525525,59.88269,4.4061699,63.579906,55.255581,92.03174669,33.540207,8.211298,86.257156,18.801296,0.0,100.0,0.0,0.0,-744816.56,5.3263226,52.896957,95.177658,0.0,79.871239,21.11637381
tumkur,22.47706413,karnataka,16.03244,32.384979,1.7583598,8.7330122,85.262131,24.277315,12.437772,5.2431479,58.041763,454244.9846,3.4451222,28.7306,71.269402,4.629282,76.757469,5.5328588,74.318817,39.233665,1652.982575,35.254421,9.4408693,89.827362,32.076004,20.331591,4.8924556,59.449642,15.326315,496500.59,4.6017089,64.478096,90.351257,0.0,84.304688,361.5425051
udaipur,29.3139286,rajasthan,44.325123,30.115957,1.3177106,6.1677089,68.485947,9.880538,41.833206,19.996538,28.289717,75401.16292,2.9081047,20.971577,79.028419,5.6920767,71.670464,2.9726973,47.147396,32.329002,2062.471985,31.503231,8.4698362,89.89743,26.959702,6.8755469,35.984856,32.279907,24.859692,98141.531,5.5479341,67.817749,91.472519,0.0,73.755661,138.3263165
udalguri,10.41666603,assam,31.494469,30.873814,1.3928875,6.3473721,73.405273,19.372824,33.464233,14.542259,31.926865,-607108.9355,1.8731021,5.1435175,94.856483,4.8071461,71.315315,5.1932302,55.490242,15.889404,510.5162472,34.454716,7.1658158,79.721344,4.5464697,34.12962,30.284067,29.12631,6.4600005,-551339.5,4.6984801,69.358536,86.984711,0.0,84.366707,101.9083713
udham singh nagar,20.0,uttarakhand,39.139328,29.831568,1.5543672,7.615612,74.923088,12.463148,8.5922461,34.988617,43.242558,681450.0544,3.7664583,41.313938,58.686066,5.7987862,70.554787,3.2185748,50.59433,38.810753,1159.697085,30.264532,9.4907379,77.256989,35.8619,16.886509,8.820961,41.955669,32.336864,448302.44,4.7677202,63.512074,89.733658,0.0,75.906792,77.61130926
udhampur,15.12415409,jammu & kashmir,15.959061,29.926592,1.6557432,8.0254383,79.610641,32.497849,13.450731,46.042648,7.8387551,287009.1316,3.21895,15.525497,84.474503,5.1918945,66.23838,1.8265605,82.363655,23.573923,301.8878955,32.901482,10.059517,91.210953,14.342017,41.674515,12.69981,4.2318549,40.612633,557990.44,5.1915174,65.90303,98.322716,0.0,71.56205,69.36402023
udupi,46.15384674,karnataka,11.269318,32.75465,1.9972435,9.5163069,92.823753,11.222855,6.6863408,6.6616864,75.429115,477916.834,3.473376,24.98914,75.010857,5.5131488,68.562004,4.6931639,85.352417,33.50098,755.6655135,35.57032,8.5918064,94.282135,28.476248,5.4345694,7.6957836,76.979408,9.8902369,441407.53,5.1768308,58.919991,96.621735,0.0,78.468468,152.4207459
ujjain,24.60567856,madhya pradesh,39.158188,31.056421,1.4139892,6.6151714,72.403015,20.562305,7.6997094,22.272415,46.986809,351660.4181,3.324424,39.751606,60.248394,5.7544794,74.178879,5.0373487,55.07341,42.650646,1224.274426,33.155663,7.9507451,82.180489,44.435837,21.109493,6.1347303,50.956535,21.293589,353760.38,5.5426965,65.668892,94.231598,0.0,83.641312,97.3884722
ukhrul,23.60515022,manipur,19.403183,31.239594,1.8576932,8.9817972,93.273064,0.91161317,99.088387,0.0,0.0,-660724.8257,1.8173516,25.428274,74.571732,5.1350026,64.56147,5.9470096,68.912079,43.061764,58.75109019,34.520138,8.5574512,86.289688,23.958086,0.0,98.988884,1.0111177,0.0,-720180.5,4.4953995,55.383606,88.315262,0.0,88.371071,13.63154808
umaria,14.0625,madhya pradesh,59.949459,29.542624,1.4841379,6.7685542,74.989037,12.565539,45.555084,12.242599,29.375082,-521883.8283,2.1519871,18.49239,81.507614,5.362329,69.34375,3.7814264,25.675053,20.375126,464.5283137,32.126827,7.4207349,71.89196,14.872087,4.6179595,51.479435,36.063938,7.8386626,-723565.0,5.2245221,62.52626,85.624512,0.0,87.2798,33.50709303
una,35.83333206,himachal pradesh,19.577782,31.950972,2.0742402,10.520745,94.517586,26.139641,2.1956394,35.36158,35.094292,951194.8999,4.1497078,12.787782,87.212219,5.0920753,72.216225,3.6477461,73.450241,39.041428,283.6262424,34.850407,9.8878098,89.645973,13.940646,20.801174,4.7040081,42.239204,32.255615,639841.94,4.469852,63.49963,93.028023,0.0,70.522728,60.41711682
unakoti,,tripura,43.360516,30.62318,1.5815966,6.9182715,88.2257,35.907764,21.451014,10.766521,30.64489,-665978.9585,1.8291594,6.0274029,93.972603,4.5060668,76.201103,6.1138964,45.83189,24.510094,152.7856567,34.855965,6.9099512,69.432846,4.1930308,30.127928,24.481609,37.356323,8.0341396,-683423.13,4.6022744,72.433563,89.192406,0.0,85.135017,28.44415115
unnao,19.75308609,uttar pradesh,43.878075,29.472572,1.4955019,7.2245183,73.016182,34.470825,3.2737579,23.466351,38.615795,-308325.2703,2.4297276,21.073017,78.926979,5.3597293,65.012558,3.4624212,45.870605,33.255901,1775.478887,30.8983,8.0612955,78.924622,24.175148,39.996254,0.52289122,37.022869,22.457985,-152543.2,5.0807056,56.628967,89.74868,0.0,63.592117,111.5905718
upper siang,18.80341911,arunachal pradesh,12.53936,31.838736,1.5570475,7.1652312,79.184814,5.5253758,93.254471,0.0,1.2201523,-271339.4837,2.375072,18.540894,81.459106,4.6629677,70.920692,2.7645667,81.418503,31.478786,12.52934201,33.565239,8.4959383,82.738495,13.155029,3.9746742,94.526932,0.99893081,0.0,-322522.91,4.4431,59.366573,93.957863,0.0,66.24411,0.910952009
upper subansiri,4.641350269,arunachal pradesh,19.762856,32.31345,1.3201842,6.1142454,67.379639,1.1368371,98.132118,0.20869787,0.48896354,-729945.4446,1.804041,6.7240534,93.275948,4.3575292,76.854317,4.9077067,66.526527,29.655262,36.43852546,35.411636,7.8710537,78.147736,7.1625032,3.3274367,95.590393,1.082167,0.0,-716273.88,3.939363,74.740639,86.289383,0.0,65.994568,1.987349981
uttar bastar kanker,47.0,chhattisgarh,40.816189,30.313154,1.6201957,7.8068562,82.050072,4.2580833,65.192154,1.4231806,28.902309,-312200.5058,2.3377538,9.9171524,90.082848,4.7790556,62.240566,4.8462534,37.390224,19.42824,436.771597,31.14604,7.8388934,79.961136,8.4577923,2.5020256,60.44532,31.088301,5.9643531,-620145.56,4.2832518,56.899254,78.206413,0.0,66.779449,29.90457664
uttar dinajpur,10.36269474,west bengal,47.386593,29.370247,1.3413244,6.1729736,70.5401,33.099255,8.6357288,39.321404,17.558014,-566574.7551,1.9910388,12.033838,87.966164,4.9560313,71.07888,4.4681191,44.077282,16.179962,1842.336538,32.84164,6.7997937,70.365952,12.244085,42.998135,3.3230224,21.908409,31.770432,-443321.72,5.0895405,64.600319,91.463875,0.0,80.791565,368.7018083
uttara kannada,24.18300629,karnataka,27.486343,32.524055,1.8022712,8.5064163,90.004417,11.237875,3.8055987,17.882133,65.904289,332490.4398,3.2356565,28.470411,71.529587,5.067306,68.473328,4.8123131,69.48938,36.978645,1031.055663,33.990116,8.6347332,87.397697,21.744425,18.579275,5.2681355,67.945236,8.2073545,411001.72,5.1204491,55.248867,96.975723,0.0,85.837555,267.6195095
uttarkashi,22.3776226,uttarakhand,33.964897,30.25749,1.7757716,8.9191675,81.882401,22.500654,3.9107728,14.060709,59.435593,120471.024,2.9450827,8.5602236,91.439781,5.3111897,73.451797,2.17307,55.34565,34.286926,165.8711875,30.218985,10.791601,97.481392,10.891385,23.28817,7.5449042,53.337097,15.829827,154745.97,4.9388075,56.569672,89.310547,0.0,66.381409,12.19238813
