district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents,total_respondents,mean_age,urban_share,pct_sc,pct_st,pct_obc,pct_general,mean_hh_size,mean_wealth_idx,dd_mobile_own_5,dd_mobile_own_4,dd_gap,treatment_status,f_mean_bf_dur_c1
rajgarh,24.18136024,madhya pradesh,56.821983,29.400011,1.1863947,5.4357376,62.254471,18.895271,8.8713217,15.335217,54.228931,-344586.7647,2.3395662,18.293869,81.706131,6.0616241,75.258461,3.3561847,29.60096,39.484112,947.9589669,31.007612,6.8826113,77.941376,9.9238281,6.7441263,15.346317,56.489964,19.489843,-493548.13,5.9292493,65.983437,86.422943,0.0,84.471085,64.59695122,1012.55591812,29.50256940839984,17.759894417410454,18.120077366338343,9.284400077261788,54.37317571359468,15.600265248947707,6.053179125904907,-31484.1739553155,56.821983,60.99453,-4.172547,treated,63.356598
rajkot,19.56044006,gujarat,27.523926,31.364052,1.827437,8.6094007,86.031685,25.033823,0.25114912,21.855465,52.794342,968543.4691,4.232058,65.185257,34.814743,5.613059,72.837578,2.401825,65.856201,42.049908,1536.956396,33.837284,8.8831978,97.580811,61.708408,26.16361,0.0,40.879295,32.957092,923794.75,5.0808973,65.853767,93.380127,0.0,87.535103,368.5329815,1905.4893775,31.84238978223264,64.51281371937861,25.252330526983023,0.2025753860880662,50.48990102674003,24.00258570616668,5.5101357613522906,178670.8139233164,,,,,60.467571
rajnandgaon,48.30508423,chhattisgarh,50.500153,30.313826,1.6729088,7.8714871,86.041054,12.473174,24.387255,2.193229,60.946346,56311.95112,2.8653293,20.414791,79.585205,5.312716,65.435219,5.528089,35.689743,17.180256,956.0509714,32.100754,9.2292061,87.169632,9.8217983,9.3936901,14.847883,73.035889,2.722537,3345.8948,4.8987999,61.19936,86.189896,0.0,80.30732,70.70369178,1026.75466318,30.436876238850388,19.68534343307204,12.26111664266331,23.730361155881635,61.77884801112863,2.2296778529058936,5.284213186809415,233.0707851737293,50.500153,43.581516,6.918637,treated,80.758675
rajouri,29.95391846,jammu & kashmir,24.58532,28.936758,1.7156445,8.2309685,82.235062,16.494915,32.863422,41.797302,8.7449284,169240.0174,3.0443552,5.4197202,94.580284,5.328856,65.081978,1.6037581,73.97789,26.40097,406.4920388,30.315643,10.181557,92.60096,4.032577,16.705177,41.481949,3.4651656,38.34771,215306.05,5.3296642,61.755287,98.56321,0.0,72.596703,91.59135604,498.08339484,29.190317842150098,5.164641777338515,16.533579572847017,34.4482621757118,7.774045532931345,41.16296483409984,5.329004617951769,39594.595590971774,24.58532,52.651733,-28.066413,treated,75.568054
rajsamand,30.68782997,rajasthan,39.179447,29.151728,1.4431361,6.8017621,73.58062,15.524771,13.087527,24.788839,46.401157,328094.9735,3.2425811,17.732237,82.267761,5.886497,70.240196,3.5271759,55.55209,40.353031,795.9725314,30.841766,9.7393265,88.710556,17.380466,21.103338,11.237536,36.950325,30.708801,410633.44,6.0601172,62.326611,94.731537,0.0,72.318878,51.53407314,847.50660454,29.254493620273426,17.71084696911951,15.863985205829614,12.97503516690793,45.82648316865421,25.14881230647305,5.897054270040671,24972.306555255105,39.179447,45.226295,-6.046848,treated,61.949596
ramanagara,11.86440659,karnataka,12.43576,32.733833,1.7734599,8.6644783,85.580284,14.804424,1.3877429,5.3030052,78.229103,596848.3507,3.6869991,31.87888,68.121117,4.7117743,71.600899,9.0653849,78.215218,44.173679,581.1511015,33.291012,9.2387466,86.883057,35.442265,7.6776466,3.0087302,85.694008,3.6196151,658767.13,4.8726864,55.417263,90.650978,0.0,80.565208,125.7075241,706.8586256,32.83292154477238,32.51259131021405,13.53700006355814,1.6760187909641633,79.5566594465174,5.003631613965272,4.74039085917626,117157.97837800486,12.43576,38.974426,-26.538666,treated,57.8335
ramanathapuram,34.05797195,tamil nadu,23.076515,31.834028,1.9273248,9.3407717,91.6931,20.553791,0.25795519,0.0,79.188248,362017.1141,3.3135197,33.943497,66.056503,4.325191,74.380775,6.0846782,74.270683,55.88065,896.5255057,34.697666,9.4599094,85.443428,34.551266,21.325876,0.0,78.674126,0.0,466388.44,4.5472927,65.502632,97.347198,0.0,84.05542,56.54219878,953.06770448,32.00391770276598,33.97955382518544,20.59959612311964,0.2426516039475584,79.15774692627299,0.0,4.338367522939288,27672.324236910743,23.076515,29.360207,-6.283692,treated,48.585888
ramban,10.97560978,jammu & kashmir,12.398613,29.50416,1.3375582,6.4247842,64.971817,12.994774,11.084557,33.679592,41.976807,-317976.4309,2.3051553,3.066314,96.933685,5.5968723,63.088673,1.8085834,86.989029,25.538483,180.2850218,31.523802,9.6566429,87.48143,3.8492467,13.233027,7.2495408,42.906097,35.945873,21186.143,5.3345389,59.894188,99.387642,0.0,78.706566,38.65447113,218.93949293,29.86073428606037,3.2045432844651787,13.036838332875204,10.407472564468865,42.14087613616029,34.07971119418748,5.550556495112406,3742.3798098638654,12.398613,52.984501,-40.585888,treated,76.36441
ramgarh,14.59459496,jharkhand,28.026108,29.39665,1.5749109,7.6191359,75.670563,15.599415,21.848011,12.388544,48.133408,-139458.2833,2.5774105,45.569538,54.430462,5.435112,70.148422,3.4149885,57.604675,30.407873,528.2312384,32.2299,8.633667,78.298851,44.266403,16.561338,31.367004,42.181503,9.8901529,-96700.695,5.669816,59.989483,85.630783,0.0,72.862305,40.85649881,569.08773721,29.600057432078824,45.47598206811894,15.668474309022344,22.53140777829569,47.70610306325701,12.209177082862588,5.4519620972164935,-6940.037718640887,28.026108,51.500965,-23.474857,treated,71.44072
rampur,3.474903584,uttar pradesh,55.532578,27.682026,1.1498877,5.488574,59.428764,22.418457,0.10715613,27.455404,49.505283,336400.9976,3.2331667,21.382561,78.617439,6.2524247,59.753998,2.1074965,35.57766,35.97644,1324.90441,29.859877,6.822803,73.575844,21.068588,29.622311,0.0,41.17627,28.20085,267905.84,7.1349678,54.19051,91.110237,0.0,80.985382,80.63183093,1405.53624093,27.806963449856536,21.364549214095543,22.831722713723657,0.1010088712487378,49.02746994298099,27.49816823054,6.303053822149531,15372.08462057349,55.532578,67.377533,-11.844955,treated,64.315071
ranchi,28.29373741,jharkhand,28.576332,29.695883,1.6829389,8.2804174,79.800598,12.232499,41.500305,7.927618,37.615166,-5966.058873,2.8067923,43.19043,56.80957,5.3057461,65.143852,3.8435199,66.82283,24.194462,1593.051302,33.323597,10.833914,91.475449,43.005569,5.4165025,41.325279,35.421509,17.836712,93370.336,5.1731043,62.1185,95.399162,0.0,77.026772,90.18023288,1683.23153488,29.890240155603887,43.18052595074416,11.867327519462664,41.49092786731624,37.49763938823002,8.45850420669973,5.298639728615107,5005.033374266251,28.576332,49.523304,-20.946972,treated,75.925369
ranga reddy,,telangana,33.10952,31.151218,1.5851614,7.8644562,71.80191,28.948584,4.001297,10.356316,56.693806,850948.1455,4.0105581,59.636452,40.363552,4.6386909,74.237137,6.4080544,60.518562,44.14267,1450.04333,32.790714,9.3232098,84.233055,54.997032,23.421213,5.1585035,50.503819,20.916466,830334.56,4.5913658,65.550285,93.628082,0.0,77.531509,295.3764457,1745.4197757,31.42866902236232,58.851325459789976,28.01318999176466,4.1971304308283255,55.64627784405485,12.143404479507971,4.630682098893807,140520.40086421708,,,,,60.168495
rangareddy,47.57281494,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
ratlam,25.45454407,madhya pradesh,57.112083,30.43174,1.3274072,6.0729976,70.856995,13.362281,23.149691,14.415304,48.557121,203730.7362,3.1227875,35.387974,64.612022,5.9766865,77.234589,2.9628456,32.888924,38.341614,964.3159724,32.331589,8.2592821,79.150604,34.136791,21.2661,2.9899724,54.868816,20.875114,236313.05,5.9237266,67.109444,90.001007,0.0,78.973083,67.74353537,1032.05950777,30.55644452232667,35.305847379222115,13.881081164092768,21.826423688622548,48.97141545711036,14.839320603620113,5.973210255818505,15514.31162097344,57.112083,63.512665,-6.400582,treated,64.136467
ratnagiri,,maharashtra,34.346836,32.846653,1.8524672,8.4704218,92.00248,10.963101,4.1503386,24.688644,59.847694,158808.7806,2.9678025,15.198955,84.801041,5.3196783,69.772133,4.2983556,60.670246,44.993431,950.3768246,33.829437,9.5749998,86.638107,13.222915,4.4663835,2.0385337,58.789276,34.705803,39865.199,4.4241357,52.904884,95.017082,0.0,72.071564,200.3580542,1150.7348788,33.01776860061883,14.854900486040858,9.831937166377015,3.782645634044839,59.66340952673245,26.432762930283022,5.163752572801812,6943.505736946101,34.346836,54.058926,-19.71209,treated,58.973057
rayagada,41.242939,odisha,42.58223,30.905306,0.91048479,4.19555,49.175705,17.37751,57.792942,7.3325386,17.497005,-591186.4924,2.0049975,15.172829,84.827171,4.9923735,72.898827,6.6107183,30.264368,19.211193,555.6523445,33.276199,6.707242,69.384895,15.522629,17.139555,54.775993,21.408615,6.6758313,-477366.38,5.2140498,71.769051,72.846596,0.0,76.519241,39.15443601,594.8067805100001,31.061375132526464,15.195855337568908,17.361846100182362,57.59434484133168,17.754495143790486,7.289309429120167,5.006965819367714,-31421.79596784124,42.58223,50.731667,-8.149437,treated,78.475594
reasi,12.92134857,jammu & kashmir,27.055199,29.456558,1.4897858,7.2688899,70.869156,10.034528,19.63279,61.904114,8.2814322,-88738.51838,2.6779823,8.0593061,91.940697,5.2120161,67.744644,0.91722095,70.399109,26.844809,172.2203264,31.545387,9.6426792,82.501633,8.6764679,7.7798581,18.921562,9.5570431,63.741535,1491.304,5.2264123,65.219955,97.454308,0.0,77.516747,36.49651022,208.71683662,29.82181348288723,8.167223852615724,9.640273351545869,19.50842370358085,8.504487258722234,62.22540793771445,5.214533439132471,262.9811545240077,27.055199,43.415974,-16.360775,treated,74.065598
rewa,23.55371857,madhya pradesh,35.966591,29.25803,1.4404004,6.5572157,73.784676,22.221272,18.749735,27.324841,31.258778,-727725.5532,1.8934381,19.649931,80.350067,5.3918786,69.449799,2.8693166,41.649628,21.937151,1495.21348,31.589279,8.479929,81.540215,27.414375,24.733158,22.895952,28.318027,24.052862,-693297.88,5.5604701,68.9674,77.616219,0.0,75.951889,64.53148592,1559.74496592,29.354481000199755,19.97117012537656,22.325196513034754,18.92127685447167,31.13711001202942,27.189469082550342,5.398853753147594,-28682.06807196052,35.966591,46.842949,-10.876358,treated,75.671524
rewari,10.55555534,haryana,33.197121,30.853891,1.9584529,9.8023424,87.975639,27.221415,0.3804681,23.612774,48.318367,946358.6893,4.1704531,30.01552,69.984482,5.3510036,75.112267,2.4497106,55.89444,33.961575,520.6409453,31.954475,10.769744,92.371559,20.529297,30.54862,2.06216,35.800171,31.589048,939201.81,5.1757512,52.078796,89.09156,0.0,59.50626,32.62708446,553.26802976,30.918794166624146,29.456102534361047,27.417625503248896,0.4796401119465409,47.58014932572736,24.08314740217723,5.340668690789544,55390.1299914127,33.197121,43.497814,-10.300693,treated,66.419281
ribhoi,36.36363602,meghalaya,20.120098,29.126247,1.5663884,6.703877,87.678726,2.9739759,95.620758,1.3290752,0.076191276,-495589.2781,2.0770831,11.012226,88.98777,5.7387366,58.558689,9.0283976,61.996174,40.401855,163.4413856,32.029724,5.4428596,82.392845,7.4903021,4.9417887,93.067841,0.0,1.3052766,-531278.5,5.3179212,67.591354,82.116272,0.0,90.233871,33.08202945,196.52341505,29.615007647666133,10.419358274030476,3.305230274880084,95.19100933439738,0.0633655166072895,1.3250690311377886,5.667898082094784,-89431.742763784,20.120098,26.869911,-6.749813,treated,62.796383
rohtak,3.703703642,haryana,17.509789,30.308809,1.9388208,9.6333551,90.317764,34.449535,1.2155761,42.803673,21.425282,1066265.644,4.2918177,43.302368,56.697632,5.690671,68.637985,4.5701327,72.196159,36.747581,608.0407075,32.297569,10.390614,91.488548,39.849808,28.981295,1.2634805,25.545042,44.210182,1107927.8,5.7362089,56.732552,89.705948,0.0,68.892113,44.64936566,652.6900731600001,30.444856530216093,43.0661845183718,34.07546243889213,1.2188531547006596,21.707107445545496,42.89988977612016,5.6937861666496845,75795.36613363332,17.509789,43.670639,-26.16085,treated,66.122574
rohtas,6.737588406,bihar,41.574509,28.729542,1.5774604,7.5808349,76.329178,24.832134,1.1380544,9.139822,64.889992,-25577.73944,2.7245317,18.654568,81.345436,6.2742057,68.37146,3.2927825,45.525276,30.911156,1957.219363,30.459263,9.4585028,79.491112,24.616455,21.637402,3.5912805,60.61552,14.155796,-92194.188,6.2268233,60.14465,87.099785,0.0,62.861622,330.2718637,2287.4912267,28.97928205219472,19.515355358515645,24.37087317445175,1.492255345851646,64.27283648163323,9.864036834974756,6.267364548710798,-13308.82209799289,41.574509,54.025349,-12.45084,treated,69.062607
rudraprayag,18.0,uttarakhand,21.494194,30.697098,1.9234053,9.6126404,89.669128,17.209133,0.088455535,80.622719,2.0796936,179686.7227,2.9908042,10.062607,89.937393,5.0487309,71.430588,4.693923,70.377792,31.278292,142.3053887,33.660069,11.475443,94.548538,14.094269,11.129306,0.0,0.79124939,88.079445,263165.47,4.8091388,59.286751,91.871986,0.0,62.549568,6.785849996,149.091238696,30.8319568751717,10.246107075563511,16.932411212828093,0.0844295037115361,2.021050387872007,80.96210999667987,5.037825926206458,11980.764441451833,21.494194,30.929134,-9.43494,treated,66.748085
rudraprayag,18.0,uttarakhand,21.494194,30.697098,1.9234053,9.6126404,89.669128,17.209133,0.088455535,80.622719,2.0796936,179686.7227,2.9908042,10.062607,89.937393,5.0487309,71.430588,4.693923,70.377792,31.278292,142.3053887,33.660069,11.475443,94.548538,14.094269,11.129306,0.0,0.79124939,88.079445,263165.47,4.8091388,59.286751,91.871986,0.0,62.549568,6.785849996,149.091238696,30.8319568751717,10.246107075563511,16.932411212828093,0.0844295037115361,2.021050387872007,80.96210999667987,5.037825926206458,11980.764441451833,,30.929134,,not_treated,66.748085
rupnagar,10.16949081,punjab,34.12627,31.471033,1.9801339,10.022707,92.586906,44.738163,0.3117834,31.940624,22.63485,1191931.837,4.4862118,28.097837,71.902161,5.6455526,67.353371,3.8960743,62.498569,44.947712,406.62554,30.933252,10.447265,86.993355,28.661839,46.471649,2.4015002,17.981239,33.145611,1191279.3,5.7466435,51.214314,96.62484,0.0,71.586884,27.32129717,433.94683717,31.4371743029089,28.13334657151103,44.847303295744304,0.4433519904436602,22.34185860530809,32.01648999346521,5.651917284066129,75007.16029718197,34.12627,29.643044,4.483226,treated,57.267761
sabar kantha,15.08620644,gujarat,42.610207,30.599703,1.5429343,7.1453052,76.402107,11.031288,26.394865,16.782755,44.838917,89560.09718,2.9647596,19.246502,80.753502,5.5878396,74.334679,3.8399284,44.357994,40.496376,802.0799127,33.049362,9.128993,84.680573,17.196062,12.92771,25.517193,48.550728,12.400592,176452.11,4.8416443,65.634872,86.968201,0.0,84.346031,164.7770363,966.856949,31.01718725181524,18.89705482825405,11.354486583882878,26.245287349290585,45.47150408179977,16.035922873002985,5.460668925825128,30074.390776088567,,,,,62.382565
sagar,31.45695305,madhya pradesh,58.091564,29.91032,1.6311944,7.6354966,82.960701,19.396305,6.1594253,15.312198,55.572231,-220367.4646,2.4963644,32.867741,67.132256,5.9055758,72.957657,4.1375403,32.026501,32.292984,1536.317502,31.814732,8.8850784,80.466553,28.788353,25.632227,4.6865191,62.695347,6.9859056,-222298.84,6.1158876,60.3839,90.118065,0.0,77.436844,120.122501,1656.4400030000002,30.04842505177374,32.571910008100566,19.848524546330847,6.052612390288831,56.08878850119741,14.708387982532502,5.920827290763358,-16118.457277972262,58.091564,65.521034,-7.42947,treated,68.283974
saharanpur,8.213552475,uttar pradesh,47.169868,29.177208,1.5229465,7.3947845,75.742035,30.41987,0.15048218,12.929304,56.300323,637901.2294,3.7009974,40.371906,59.628094,6.0522499,65.123016,3.0802372,40.51622,34.75478,2210.658286,30.252655,7.546988,74.407661,38.680794,19.923622,0.0,70.570602,9.5057697,498074.91,5.9390526,53.73304,87.686089,0.0,68.641296,137.2738294,2347.9321154,29.240084914983377,40.27303371205706,29.80619801696372,0.1416841125560692,57.134646885297954,12.729144182618231,6.045631724480009,29123.85388649944,47.169868,58.039703,-10.869835,treated,66.208382
saharsa,8.387097359,bihar,41.326424,28.098171,0.88929445,4.1409268,45.938656,23.443443,6.4357772,16.237827,52.368843,-841321.8331,1.6734637,10.464632,89.53537,5.8856483,82.790771,1.7973986,53.447296,24.891573,1062.664009,29.015944,5.74019,63.407101,16.083372,34.142178,0.0,57.194256,8.6635675,-916236.0,5.8003736,66.79406,94.77372,0.0,74.203262,212.2015399,1274.8655489,28.250934437718342,11.399872019095731,25.22424886140312,5.364541230472335,53.1720336346022,14.977090500461664,5.8714543148616265,-152506.2089488016,41.326424,67.110695,-25.784271,treated,74.463638
sahibganj,10.2564106,jharkhand,53.263065,29.424601,1.0077295,4.5430675,54.397072,12.626462,29.202751,6.861835,51.227169,-920127.5531,1.6613528,13.339951,86.660049,5.6367264,76.708443,3.956794,33.614819,22.968145,649.3815956,30.492308,6.205555,61.382996,16.6803,17.384962,22.607445,46.626987,13.380607,-756120.13,5.6412721,63.781582,86.877884,0.0,78.111168,38.26888658,687.6504821799999,29.48402066033985,13.525846946169285,12.891280394678686,28.835711313684,50.97116126385,7.224615442642923,5.636979375722747,-42077.76682154458,53.263065,60.433475,-7.17041,treated,75.664108
sahibzada ajit singh nagar,24.7311821,punjab,24.712906,32.215881,1.993736,10.04965,90.022842,32.067982,0.71372992,47.064129,16.524952,1403523.424,4.6281052,52.351318,47.648682,5.835927,74.916771,4.0329499,70.687988,48.678837,583.7061872,32.14204,10.476866,87.5336,49.34137,45.207813,0.0,8.8546267,45.937557,1350302.9,5.2755861,57.877041,95.400894,0.0,74.429451,42.67895317,626.38514037,32.21084981969588,52.146234224129685,32.96326861484444,0.6650997021539722,16.002331916637235,46.98736965414095,5.797747992406989,92007.63551640548,24.712906,29.729668,-5.016762,treated,55.434044
saiha,33.96226501,mizoram,10.547523,31.012676,1.9302561,9.166481,97.004532,1.8368268,97.445114,0.0,0.5915302,327011.0257,3.2464483,48.118484,51.881516,5.2040262,62.752407,7.2558908,73.355743,40.833355,26.6057201,31.732996,9.2027149,95.70433,50.337791,2.1684539,96.293701,1.5378486,0.0,296243.25,4.774857,59.024258,83.903267,0.0,65.522697,5.620329924,32.226050024,31.13830219520048,48.50553849576828,1.894663665279836,97.24430375692138,0.7565712651380114,0.0,5.129177669217518,51668.48483176679,10.547523,11.971939,-1.424416,treated,62.605515
salem,37.0639534,tamil nadu,35.016418,31.957167,1.8586501,8.982317,86.463623,24.209002,9.203289,0.0,66.420433,526639.2454,3.5414567,49.409801,50.590199,4.0230622,72.751404,6.3863487,61.367691,55.336208,1981.165584,33.578983,9.8702393,83.244827,48.686062,23.335697,22.766825,53.031944,0.0,450579.19,4.1125984,67.724266,96.384109,0.0,80.694824,120.030498,2101.196082,32.04981298568977,49.36845752266526,24.159114588275862,9.978103875521422,65.65561765701312,0.0,4.0281769414404085,25742.605004661287,35.016418,40.894169,-5.877751,treated,49.904316
samastipur,1.790281415,bihar,32.045887,29.241087,1.1450675,5.3220983,59.369904,29.472702,3.959341,14.634599,51.757294,-740191.2544,1.7817222,3.0013661,96.998634,5.7989573,79.788956,1.9029776,56.271084,20.620125,2528.337707,31.281389,7.1889615,75.747353,5.4491763,35.376263,0.54491764,42.773933,21.30489,-574360.75,6.0389733,64.811554,88.316971,0.0,59.410877,407.5274889,2935.8651959,29.52430134915296,3.34114666809383,30.292175384969383,3.4853848456487992,50.51031353396062,15.560502186991856,5.832273924316547,-79725.489338432,32.045887,37.297119,-5.251232,treated,78.273811
samba,30.2857132,jammu & kashmir,10.219368,30.468079,1.8855588,9.4118109,86.665421,25.394562,7.3910379,62.17704,5.0373611,849911.7484,4.039145,5.4248052,94.575195,5.1369448,68.093246,1.0529957,88.909767,34.828827,185.4147216,31.600874,11.208659,95.852264,5.8509502,26.41074,2.4188643,4.9679103,66.202484,947615.06,5.0192618,59.445065,99.129135,0.0,69.449081,38.7024992,224.1172208,30.66369983370821,5.498395602659428,25.570044401984426,6.532399977892315,5.025367735447983,62.872188470222525,5.11662228218055,163645.70240335423,10.219368,42.707726,-32.488358,treated,69.143944
sambalpur,28.04428101,odisha,33.12075,31.335426,1.6820748,7.762969,85.88623,19.329803,41.146255,9.0662737,30.352062,-294439.7489,2.399791,29.265265,70.734741,4.5323215,65.222511,6.3707104,52.602821,23.372473,566.7633632,34.069912,8.4543219,84.302673,29.494576,22.311445,42.48534,27.769163,7.4340501,-475593.88,4.5967183,71.102066,85.723572,0.0,86.090469,38.67134291,605.43470611,31.510087684771964,29.279911937521984,19.52025144812036,41.23178728729379,30.18708273481604,8.962017571462292,4.536434760620798,-30375.684975049862,33.12075,44.066227,-10.945477,treated,76.674622
sambhal,,uttar pradesh,57.7864,28.44643,1.0631111,5.0372043,54.066616,18.10182,0.72325593,19.866102,61.038273,97200.10009,2.9270182,21.010223,78.989777,6.5574207,66.804192,3.2873836,31.955534,34.44389,1312.342297,30.462162,6.8930511,69.804634,18.423721,14.203623,0.0,70.28978,15.506599,179804.84,6.6651196,62.931473,89.741936,0.0,79.795265,85.29802951,1397.64032651,28.56945018220209,20.85236870820621,17.8639129244564,0.6791155996945113,61.60289273952088,19.600041405947533,6.563993566978826,10976.24296263393,,,,,65.189362
sangareddy,,telangana,32.355972,30.859772,1.3677965,6.5305948,66.782463,29.431599,2.2315302,9.7404003,53.249962,138256.306,2.9583015,30.734745,69.265251,4.7572193,74.252525,7.7038946,64.229424,32.905594,696.1886869,33.256378,8.0133295,71.058067,34.696995,32.168701,0.0,63.650547,3.2040119,204283.59,3.7786932,67.693169,96.585396,0.0,66.058662,123.0794441,819.268131,31.21981643849986,31.32999765164406,29.84279648206707,1.896285258672773,54.8124519488673,8.758432345611586,4.610214377108228,30692.23527747481,,,,,68.618988
sangli,,maharashtra,21.668823,31.689686,2.0178921,9.6905136,92.799118,15.461369,2.7972412,51.930382,28.415176,614593.0046,3.6635427,33.269054,66.730949,5.5940967,76.430695,6.5306211,67.625603,45.161552,1646.096485,33.200848,10.697489,91.5634,26.884991,26.131603,4.3760471,26.867666,41.866268,515792.72,5.3539801,63.384811,89.294426,0.0,81.151543,375.2564964,2021.3529814,31.97022748030101,32.0838769744032,17.44225737696962,3.09034051317355,28.127886651683525,50.062017496738186,5.549519966063569,95757.94099382198,21.668823,44.840374,-23.171551,treated,58.260338
sangrur,24.42528725,punjab,32.385426,31.09584,1.7703266,8.9027405,83.429184,35.68639,1.0278093,44.414394,13.435496,1124091.882,4.3729296,32.222553,67.777451,5.6961832,70.578568,3.3957691,59.216373,47.297157,990.1967394,31.809813,9.0867472,78.4897,34.136387,39.630901,0.0,8.4739542,51.342319,1098101.5,5.5392861,60.9991,91.601799,0.0,70.861763,77.72542098,1067.92216038,31.14780432291808,32.36184550544151,35.97347906829516,0.9530033698550232,13.074385481441563,44.91862165546064,5.684763928445881,79925.98580080888,32.385426,44.872917,-12.487491,treated,57.68681
sant kabir nagar,7.971014977,uttar pradesh,39.148991,28.412926,1.2861797,6.2901502,64.705887,28.742743,1.1535251,16.437534,53.666199,-302577.461,2.3335495,10.964462,89.035538,5.8865128,66.017113,2.7174597,54.533154,19.229656,919.1861684,30.335318,8.6990538,82.005623,10.994672,19.955431,0.0,60.443695,19.600876,-238667.73,6.3689499,63.79224,93.682144,0.0,64.709801,43.06199464,962.24816304,28.498955817649584,10.965813941118768,28.34949810042177,1.101903186255447,53.969501731701335,16.579098121897758,5.908102556792784,-10678.496398594996,39.148991,44.137676,-4.988685,treated,80.046204
sant ravidas nagar (bhadohi),2.380952358,uttar pradesh,34.293274,28.920235,1.5868165,7.8966517,73.712517,21.657598,1.5129766,16.742111,60.087318,-134743.5605,2.6027763,19.056969,80.943031,7.9883575,70.943047,1.5039659,52.074165,33.077755,1105.607558,31.483976,9.9023647,89.630569,26.373911,30.270273,0.89613599,44.293205,24.540384,17856.221,10.843595,65.109344,86.367439,0.0,59.40926,57.67271364,1163.28027164,29.047339279290902,19.419725861759176,22.084594271714565,1.4823950860438668,59.30428283774919,17.128731126361714,8.129913493620986,887.7433880304002,34.293274,44.036335,-9.743061,treated,69.208931
saraikela kharsawan,31.25,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
saraikela-kharsawan,,jharkhand,34.372372,30.2075,1.4033771,6.7019067,70.892525,9.3049355,39.668758,3.2826159,47.74369,-604735.978,2.0578294,25.032715,74.967285,5.0242324,71.824272,3.1109619,54.456753,22.596294,632.5443635,31.270969,8.7486734,84.75428,25.126358,11.83185,44.8438,35.635815,7.1216063,-434121.5,5.6565804,58.968609,88.829124,0.0,66.185135,44.79156573,677.33592923,30.27782616986592,25.03890752044465,9.472037896368532,40.010978490447066,46.94300801118295,3.5364845985554094,5.066048957758028,-28706.110505273045,34.372372,59.077553,-24.705181,treated,76.479813
saran,3.380281925,bihar,41.956478,28.419844,1.321703,6.3629141,67.373627,19.884344,3.198158,14.513521,60.724865,-415774.942,2.2173121,17.554855,82.445145,6.5559468,70.862175,2.5533562,45.653065,21.131859,2282.051518,29.923027,8.8070965,75.826302,16.868273,25.130404,2.7302601,56.674194,15.465138,-302506.47,6.1187029,52.112961,87.609543,0.0,54.360371,404.9731116,2687.0246296,28.64639521583491,17.451377255194235,20.67500040799748,3.1276390823887708,60.11437084193861,14.656943316749969,6.490047879401912,-45590.17623624255,41.956478,42.596104,-0.639626,treated,77.264381
satara,,maharashtra,29.82592,32.151157,1.9350837,9.141078,90.45327,15.564434,4.9341478,61.43354,18.067875,386712.2765,3.3559034,21.906857,78.09314,5.5581574,76.405396,5.4346452,64.332306,48.398483,1744.907107,32.891705,10.2,93.683754,22.293455,23.472898,5.2694011,18.290749,52.966953,298219.5,5.2742958,66.109985,94.158226,0.0,80.224754,426.1233611,2171.0304681,32.29650954454169,21.98273729812346,17.116683639208254,4.999950314112523,18.11162004152626,59.7717436491441,5.502441894917714,58536.327929323605,29.82592,41.969086,-12.143166,treated,56.991943
satna,19.45080185,madhya pradesh,40.157272,29.966452,1.6184248,7.5836215,80.244682,18.535774,13.196622,27.525299,36.70443,-306649.9914,2.441102,28.403103,71.596893,5.1060314,69.374298,2.9367321,46.053078,19.428099,1396.190963,33.782127,9.0657148,78.390503,25.493071,22.677559,12.538813,31.100977,32.586197,-394917.16,4.8912091,72.942749,86.21035,0.0,81.492615,69.63701516,1465.82797816,30.147723078038897,28.264856257872417,18.732537569212607,13.165371501314004,36.43822704349814,27.765726823728407,5.095825847926569,-18758.984289431093,40.157272,56.67675,-16.519478,treated,79.293777
sawai madhopur,12.80487823,rajasthan,58.60347,28.994442,1.2442725,5.8477912,61.722332,21.57452,21.113352,15.125504,41.559116,37173.24263,2.828722,20.022797,79.977203,6.38271,72.287407,3.0110431,30.829277,29.299971,826.2452558,30.332537,8.9637957,81.776352,22.537575,24.422991,29.115925,36.805702,9.6553822,-131126.56,6.7559013,65.984718,89.432747,0.0,62.10062,56.93947208,883.18472788,29.08070982199436,20.18492631134137,21.758162707867594,21.62928288910792,41.252660424859606,14.77284182449687,6.4067698766442165,-8451.16502620062,58.60347,60.449142,-1.845672,treated,71.403786
