district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents,total_respondents,mean_age,urban_share,pct_sc,pct_st,pct_obc,pct_general,mean_hh_size,mean_wealth_idx,dd_mobile_own_5,dd_mobile_own_4,dd_gap,treatment_status,f_mean_bf_dur_c1,total_weight_district,m_justify_beating_goes_out,m_justify_beating_neglect_kids,m_justify_beating_argues,m_justify_beating_refuses_sex,m_justify_beating_burns_food,m_num_control_issues,m_ever_humiliated_hp,m_ever_threatened_harm_hp,m_ever_insulted_hp,m_experienced_emotional_viol,m_pushed_shook_thrown,m_slapped,m_punched_hit_harmful,m_kicked_dragged,m_strangled_burnt,m_threatened_weapon,m_forced_unwanted_sex,m_forced_other_unwanted_sex,m_arm_twisted_hair_pulled,m_forced_unwanted_sexual_acts,m_experienced_less_severe_phys,m_experienced_severe_phys_sex,m_experienced_any_physical_viol,m_experienced_any_sexual_viol,m_injury_broken_bones_teeth,m_injury_deep_wounds_bleeding,m_injury_head_internal,m_injury_wounds_brokenbones,m_injury_severe_burns,m_experienced_any_listed_injury,m_respondent_physically_hurt,m_freq_hurt_hp_last12m,m_hp_drinks_alcohol,m_freq_hp_drunk,m_freq_hit_last12m_non_hp,m_hp_hurt_during_pregnancy,m_not_hurt_during_pregnancy,m_father_beat_mother,m_hp_jealous_other_men,m_hp_accuses_unfaithful,m_hp_limits_female_friends,m_hp_limits_family_contact,m_hp_insists_know_where_is,m_hp_no_trust_money
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806,2198.68081406,28.564882875711668,8.308599647569244,25.758868293477686,1.5609224395765489,48.32861065436863,24.35159663498999,6.846969888526025,-10899.47247959068,50.298996,44.086079,6.212917,treated,64.268799,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806,2198.68081406,28.564882875711668,8.308599647569244,25.758868293477686,1.5609224395765489,48.32861065436863,24.35159663498999,6.846969888526025,-10899.47247959068,50.298996,44.086079,6.212917,treated,60.69228,47343848,0.22179052,0.2015757,0.30785564,0.13791682,0.13090913,0.66434509,0.013560411,0.059265822,0.025152963,0.049085047,0.39144498,0.59712952,0.079356901,0.14809294,0.0,0.0,0.063968673,0.032166332,0.24272406,0.1075285,0.29365534,0.06206103,0.049684513,4.1514421,0.027573043,0.017850345,0,0.0,0.0,0.033933513,0.018589301,0.0,0.1736345,0.27278602,0.0,0.029213173,0.79448825,0.36161217,0.29283702,0.035092205,0.055497136,0.070714191,0.16189413,0.099194095
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806,2198.68081406,28.564882875711668,8.308599647569244,25.758868293477686,1.5609224395765489,48.32861065436863,24.35159663498999,6.846969888526025,-10899.47247959068,50.298996,44.086079,6.212917,treated,60.69228,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806,2198.68081406,28.564882875711668,8.308599647569244,25.758868293477686,1.5609224395765489,48.32861065436863,24.35159663498999,6.846969888526025,-10899.47247959068,37.573906,44.086079,-6.512173,treated,64.268799,47343848,0.22179052,0.2015757,0.30785564,0.13791682,0.13090913,0.66434509,0.013560411,0.059265822,0.025152963,0.049085047,0.39144498,0.59712952,0.079356901,0.14809294,0.0,0.0,0.063968673,0.032166332,0.24272406,0.1075285,0.29365534,0.06206103,0.049684513,4.1514421,0.027573043,0.017850345,0,0.0,0.0,0.033933513,0.018589301,0.0,0.1736345,0.27278602,0.0,0.029213173,0.79448825,0.36161217,0.29283702,0.035092205,0.055497136,0.070714191,0.16189413,0.099194095
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806,2198.68081406,28.564882875711668,8.308599647569244,25.758868293477686,1.5609224395765489,48.32861065436863,24.35159663498999,6.846969888526025,-10899.47247959068,37.573906,44.086079,-6.512173,treated,64.268799,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806,2198.68081406,28.564882875711668,8.308599647569244,25.758868293477686,1.5609224395765489,48.32861065436863,24.35159663498999,6.846969888526025,-10899.47247959068,37.573906,44.086079,-6.512173,treated,60.69228,47343848,0.22179052,0.2015757,0.30785564,0.13791682,0.13090913,0.66434509,0.013560411,0.059265822,0.025152963,0.049085047,0.39144498,0.59712952,0.079356901,0.14809294,0.0,0.0,0.063968673,0.032166332,0.24272406,0.1075285,0.29365534,0.06206103,0.049684513,4.1514421,0.027573043,0.017850345,0,0.0,0.0,0.033933513,0.018589301,0.0,0.1736345,0.27278602,0.0,0.029213173,0.79448825,0.36161217,0.29283702,0.035092205,0.055497136,0.070714191,0.16189413,0.099194095
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806,2198.68081406,28.564882875711668,8.308599647569244,25.758868293477686,1.5609224395765489,48.32861065436863,24.35159663498999,6.846969888526025,-10899.47247959068,37.573906,44.086079,-6.512173,treated,60.69228,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,50.298996,44.086079,6.212917,treated,64.268799,47343848,0.22179052,0.2015757,0.30785564,0.13791682,0.13090913,0.66434509,0.013560411,0.059265822,0.025152963,0.049085047,0.39144498,0.59712952,0.079356901,0.14809294,0.0,0.0,0.063968673,0.032166332,0.24272406,0.1075285,0.29365534,0.06206103,0.049684513,4.1514421,0.027573043,0.017850345,0,0.0,0.0,0.033933513,0.018589301,0.0,0.1736345,0.27278602,0.0,0.029213173,0.79448825,0.36161217,0.29283702,0.035092205,0.055497136,0.070714191,0.16189413,0.099194095
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,50.298996,44.086079,6.212917,treated,64.268799,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,50.298996,44.086079,6.212917,treated,60.69228,47343848,0.22179052,0.2015757,0.30785564,0.13791682,0.13090913,0.66434509,0.013560411,0.059265822,0.025152963,0.049085047,0.39144498,0.59712952,0.079356901,0.14809294,0.0,0.0,0.063968673,0.032166332,0.24272406,0.1075285,0.29365534,0.06206103,0.049684513,4.1514421,0.027573043,0.017850345,0,0.0,0.0,0.033933513,0.018589301,0.0,0.1736345,0.27278602,0.0,0.029213173,0.79448825,0.36161217,0.29283702,0.035092205,0.055497136,0.070714191,0.16189413,0.099194095
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,50.298996,44.086079,6.212917,treated,60.69228,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,37.573906,44.086079,-6.512173,treated,64.268799,47343848,0.22179052,0.2015757,0.30785564,0.13791682,0.13090913,0.66434509,0.013560411,0.059265822,0.025152963,0.049085047,0.39144498,0.59712952,0.079356901,0.14809294,0.0,0.0,0.063968673,0.032166332,0.24272406,0.1075285,0.29365534,0.06206103,0.049684513,4.1514421,0.027573043,0.017850345,0,0.0,0.0,0.033933513,0.018589301,0.0,0.1736345,0.27278602,0.0,0.029213173,0.79448825,0.36161217,0.29283702,0.035092205,0.055497136,0.070714191,0.16189413,0.099194095
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,37.573906,44.086079,-6.512173,treated,64.268799,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,37.573906,44.086079,-6.512173,treated,60.69228,47343848,0.22179052,0.2015757,0.30785564,0.13791682,0.13090913,0.66434509,0.013560411,0.059265822,0.025152963,0.049085047,0.39144498,0.59712952,0.079356901,0.14809294,0.0,0.0,0.063968673,0.032166332,0.24272406,0.1075285,0.29365534,0.06206103,0.049684513,4.1514421,0.027573043,0.017850345,0,0.0,0.0,0.033933513,0.018589301,0.0,0.1736345,0.27278602,0.0,0.029213173,0.79448825,0.36161217,0.29283702,0.035092205,0.055497136,0.070714191,0.16189413,0.099194095
pratapgarh,6.506849289,uttar pradesh,37.573906,28.526667,1.6912819,8.4030256,78.236649,26.067841,0.43409899,24.588318,48.90974,-240637.218,2.4649436,8.3038378,91.696159,6.8726358,64.900032,1.7797842,50.637245,42.262444,2161.369006,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736,2270.9991796,28.60941212921056,9.128097805355932,25.340869587803454,0.4131433031548524,49.72893021383372,24.517055223608587,6.886344988163883,8342.337701246477,37.573906,44.086079,-6.512173,treated,60.69228,171209152,0.16076979,0.22055319,0.17737141,0.058362778,0.21105236,1.1042693,0.14078906,0.095623106,0.086327583,0.094509393,0.16308647,0.33429238,0.1407281,0.17341849,0.031687781,0.009739713,0.065183043,0.0,0.14155129,0.025303554,0.18301412,0.093078434,0.040881209,4.6378222,0.015659373,0.0,0,0.0,0.0,0.015659373,0.008289686,0.008289686,0.11803855,0.16834839,0.067026146,0.0,0.71860588,0.53172684,0.24728379,0.075810134,0.20556162,0.20878914,0.18819402,0.17863061
puducherry,,puducherry,9.3190842,32.143932,2.2047493,11.067874,94.465195,23.55258,0.15018606,1.9688931,73.952255,955041.375,4.1552968,70.747887,29.252111,4.37045,66.533348,7.929091,81.534019,55.414028,499.5691485,34.173901,11.886962,92.662949,73.677841,15.877089,0.81930262,79.367867,3.9357464,1123344.1,4.2406039,67.473969,90.853104,0.0,80.339661,33.14757402,532.71672252,32.270244062004544,70.93019940542021,23.074983004623547,0.1918209285201544,74.28923409610273,2.0912778733553803,4.362370502907065,69902.45657506346,9.3190842,23.384865,-14.0657808,treated,49.208855,269880576,0.28805441,0.6803183,0.22792651,0.068261616,0.13964897,0.52491075,0.10015731,0.096179843,0.083283968,0.065771006,0.26381311,0.46620518,0.031371411,0.14194196,0.051725924,0.020354515,0.038025938,0.020354515,0.083598308,0.020354515,0.23674285,0.059092045,0.01562055,0.65473193,0.048456941,0.0,0,0.011390909,0.0,0.048456941,0.01960974,0.03921948,0.25148064,0.44392654,0.13561523,0.017111216,0.78651226,0.39820692,0.13379194,0.043654021,0.06236282,0.040717266,0.17635831,0.068026416
pudukkottai,43.67088699,tamil nadu,25.710144,32.138885,1.8524218,9.1079149,86.487587,24.934532,1.0038488,0.82798868,72.125435,41163.2142,2.8374977,20.055367,79.944633,4.6926293,72.021294,8.1042433,68.616013,56.613773,914.0391534,35.634151,9.5340137,86.599922,30.5168,26.582674,3.0934887,70.323837,0.0,40198.031,4.8353524,65.022949,94.326157,0.0,77.080101,52.39803047,966.43718387,32.328390388891776,20.62256215167951,25.02389051825265,1.1171443322694374,72.027756445745,0.7830970131565076,4.700367422526108,2182.129653499719,25.710144,28.33728,-2.627136,treated,49.10574,62430900,0.56728798,0.75717753,0.57498491,0.34883314,0.3422215,0.90932012,0.1400304,0.0670591,0.11995082,0.085882761,0.22497936,0.47738206,0.17064373,0.22671779,0.053198144,0.016473189,0.028990164,0.0,0.18600024,0.0,0.23996258,0.12020371,0.014495082,3.9190102,0.041665714,0.008236595,0,0.019541252,0.0,0.052970372,0.051282618,0.10256524,0.33400875,0.51104766,0.037489418,0.044453613,0.69969559,0.39982006,0.28221923,0.075391285,0.16358262,0.12923653,0.20108867,0.057801824
pulwama,9.126984596,jammu & kashmir,21.599915,30.112158,1.7249135,8.518425,77.643852,3.3952768,1.3403006,88.67849,6.5859294,527673.5041,3.5614088,4.4379368,95.562065,5.3644705,57.180492,0.9626013,74.09185,35.395855,250.0158561,32.564201,11.786759,94.030327,4.8065825,2.3346634,0.0,10.872943,85.866753,547876.69,4.9524355,57.46104,95.691765,0.0,70.874557,51.12064646,301.13650256,30.528414489140644,4.500517743653433,3.2152280772738813,1.1127724440300202,7.313688754152513,88.2011721992898,5.294523830017841,93009.98299352458,21.599915,43.984997,-22.385082,treated,69.698402,89631112,0.1728548,0.21209671,0.16177033,0.10466611,0.068513907,0.17742385,0.006092918,0.0,0.011346328,0.011766082,0.023612047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011806023,0.0,0.0,0.047224093,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49796316,0.0,0.078955933,0.019569645,0.025822563,0.01389648,0.007803563,0.031375669
punch,26.11111069,jammu & kashmir,17.541183,29.526312,1.7042576,8.2451286,81.444725,1.3445804,37.113235,27.757633,32.924316,138425.1597,2.9779043,6.253747,93.746254,5.3310847,61.30048,1.5521792,79.773064,33.016891,285.3375326,30.606325,10.497737,91.137054,8.2928686,2.0352247,42.872105,8.1850452,46.907627,193214.64,5.2170382,56.386246,97.314247,0.0,78.216644,61.08785996,346.42539256,29.716759017787684,6.6133210307074535,1.4663670333896557,38.12874094050901,28.561849672185502,31.13449906360481,5.31097400150459,34073.4796926374,17.541183,52.409081,-34.867898,treated,69.514671,94302928,0.30525622,0.27572072,0.25100097,0.079949945,0.057258807,0.47909436,0.052127641,0.045251276,0.024387365,0.058123264,0.076827899,0.075482078,0.011824765,0.0,0.0,0.0,0.044547971,0.0,0.045948096,0.034121081,0.081896491,0.0,0.039334524,0.755292,0.0,0.005873105,0,0.0,0.0,0.005873105,0.022273986,0.044547971,0.02233672,0.044673439,0.0,0.005275053,0.61315876,0.37732276,0.36204806,0.052684672,0.068807535,0.065711319,0.13549753,0.081529051
pune,,maharashtra,25.694878,30.560307,2.0649049,10.150346,91.299232,21.207218,9.9197865,44.369244,23.696609,905823.8874,4.0618095,63.614834,36.385162,4.880712,72.862473,6.04109,72.057487,47.939945,7448.618067,31.025867,10.695435,92.374962,63.703136,32.612461,4.3734331,24.253637,36.054111,864311.5,4.8411536,59.29982,97.752365,0.0,81.104218,1885.658255,9334.276322,30.65435682527984,63.632672275779406,23.511241351284607,8.799343231226441,23.80913667865791,42.689467374369386,4.872720633455732,174606.61260827616,25.694878,29.900192,-4.205314,treated,56.457455,442922848,0.14230704,0.2766265,0.19544141,0.10970788,0.15722762,1.0443834,0.050663263,0.039071649,0.037972338,0.037623774,0.18351498,0.36370561,0.033588752,0.1151341,0.1151341,0.0,0.0223925,0.0223925,0.13309862,0.0223925,0.1863738,0.051968925,0.01119625,3.3356209,0.043409999,0.0,0,0.0,0.0,0.043409999,0.027384631,0.054769263,0.17663343,0.26523939,0.025641365,0.0,0.77738196,0.28375772,0.18619382,0.066397868,0.28013331,0.18540882,0.092782505,0.23346712
purba barddhaman,,west bengal,33.579937,31.298376,1.4035479,6.2950373,75.144073,51.761333,8.7922335,22.124859,14.640458,-425144.1103,2.2489648,17.370588,82.62941,4.7047467,80.347939,5.7573195,52.834141,26.125973,3138.860683,34.252251,7.9096365,77.111893,21.773674,66.146576,10.68614,11.295593,10.051051,-236321.55,4.4308467,71.775795,86.414078,0.0,78.694359,701.1845293,3840.0452123,31.83774763157657,18.1745826442527,54.38804942758593,9.138057016214622,14.029692381125349,19.920205952629274,4.654733111107842,-43150.0012245333,,,,,75.372345,129191496,0.17041463,0.26690233,0.25393265,0.22558312,0.13478442,0.71334654,0.044631429,0.078451872,0.088536412,0.082658015,0.12253939,0.27504864,0.09158352,0.07809706,0.044043873,0.038753953,0.022634927,0.019039504,0.06892217,0.020317003,0.16802208,0.044404108,0.022367788,3.4821427,0.032726411,0.021408947,0,0.022028618,0.010711154,0.032726411,0.020682398,0.041364796,0.24212733,0.28549504,0.033517361,0.026829569,0.82993525,0.2973184,0.2263687,0.069853134,0.16547765,0.066665135,0.08370997,0.14233877
purba champaran,2.405498266,bihar,30.153526,28.396421,1.0252728,4.6223612,55.011314,18.826658,1.2072142,18.195686,60.534332,-568597.1898,2.005816,11.328706,88.671288,6.0479302,77.131729,1.8192295,58.053856,21.126369,3270.973417,31.631691,7.6375508,82.750343,6.1675038,17.634344,2.3712809,51.494347,28.500027,-245569.47,6.3718848,66.654175,88.207382,0.0,73.703438,474.429647,3745.403064,28.80623216793621,10.674937287794553,18.675627763609626,1.354666355116156,59.38923844954647,19.500935336229418,6.088965480821788,-31104.49636649886,30.153526,46.934669,-16.781143,treated,77.850906,220310560,0.23244953,0.23743239,0.28484035,0.13733976,0.17629789,1.7307353,0.19359009,0.028668325,0.078187086,0.08841864,0.23216718,0.75773591,0.24121177,0.10646729,0.04473263,0.023793513,0.067678243,0.06292107,0.173963,0.042996712,0.35068429,0.059815757,0.063702531,1.1520051,0.06474597,0.011896756,0,0.016235208,0.0,0.069721282,0.022692874,0.023793513,0.13732046,0.24059004,0.11205916,0.030762453,0.81770033,0.43739101,0.47316083,0.12306523,0.27388227,0.17838785,0.38688555,0.29535353
purba medinipur,7.407407284,west bengal,33.676094,30.504511,1.5816661,7.1260176,87.960793,21.399017,3.6812882,56.119011,12.499198,-655833.9779,1.8470482,11.439982,88.560013,4.6219463,84.541695,2.6574106,52.105682,16.544447,2975.714202,32.306389,6.6630855,78.512871,10.38897,23.277746,0.0,17.417032,55.686123,-684315.69,4.3872046,69.411049,85.781776,0.0,73.118904,631.6136451,3607.3278471,30.820005121921973,11.255958382380236,21.7279671043824,3.036724701138966,13.360270569612384,56.04321584658197,4.5808449454577,-119816.56489024946,33.676094,47.415493,-13.739399,treated,81.029709,118378952,0.31440541,0.44100922,0.4765166,0.42111242,0.11774178,1.648236,0.10220844,0.11137228,0.090707757,0.08951024,0.21016409,0.38155147,0.15648822,0.059755944,0.0,0.0,0.071801513,0.0,0.13049637,0.07967478,0.20964967,0.0442998,0.039336376,6.4566836,0.051117178,0.028843658,0,0.015456143,0.0,0.051117178,0.015842073,0.007889283,0.16162869,0.20864698,0.012233307,0.015456143,0.81975025,0.44331497,0.45001256,0.17652436,0.36669457,0.39613941,0.3376466,0.595186
